# epsilon_xx, epsilon_yy, epsilon_xy
   0.24059,   0.05823,  -0.19593
   0.24187,   0.05876,  -0.19743
   0.24315,   0.05929,  -0.19893
   0.24441,   0.05982,  -0.20044
   0.24567,   0.06035,  -0.20194
   0.24691,   0.06088,  -0.20344
   0.24814,   0.06142,  -0.20493
   0.24936,   0.06195,  -0.20643
   0.25057,   0.06249,  -0.20792
   0.25177,   0.06303,  -0.20942
   0.25296,   0.06356,  -0.21091
   0.25413,   0.06410,  -0.21240
   0.25530,   0.06464,  -0.21389
   0.25645,   0.06518,  -0.21538
   0.25760,   0.06572,  -0.21686
   0.25873,   0.06627,  -0.21835
   0.25985,   0.06681,  -0.21983
   0.26096,   0.06736,  -0.22131
   0.26206,   0.06790,  -0.22279
   0.26315,   0.06845,  -0.22427
   0.26423,   0.06900,  -0.22575
   0.26530,   0.06954,  -0.22722
   0.26635,   0.07009,  -0.22870
   0.26740,   0.07065,  -0.23017
   0.26843,   0.07120,  -0.23164
   0.26946,   0.07175,  -0.23311
   0.27047,   0.07230,  -0.23458
   0.27147,   0.07286,  -0.23605
   0.27247,   0.07341,  -0.23751
   0.27345,   0.07397,  -0.23898
   0.27442,   0.07453,  -0.24044
   0.27538,   0.07509,  -0.24190
   0.27633,   0.07565,  -0.24336
   0.27727,   0.07621,  -0.24482
   0.27820,   0.07677,  -0.24628
   0.27912,   0.07733,  -0.24773
   0.28003,   0.07790,  -0.24918
   0.28093,   0.07846,  -0.25064
   0.28182,   0.07903,  -0.25209
   0.28269,   0.07960,  -0.25354
   0.28356,   0.08017,  -0.25498
   0.28442,   0.08074,  -0.25643
   0.28527,   0.08131,  -0.25788
   0.28610,   0.08188,  -0.25932
   0.28693,   0.08245,  -0.26076
   0.28775,   0.08302,  -0.26220
   0.28855,   0.08360,  -0.26364
   0.28935,   0.08418,  -0.26508
   0.29014,   0.08475,  -0.26651
   0.29092,   0.08533,  -0.26795
   0.29168,   0.08591,  -0.26938
   0.29244,   0.08649,  -0.27081
   0.29319,   0.08707,  -0.27224
   0.29393,   0.08765,  -0.27367
   0.29466,   0.08824,  -0.27510
   0.29538,   0.08882,  -0.27652
   0.29609,   0.08941,  -0.27794
   0.29679,   0.08999,  -0.27937
   0.29748,   0.09058,  -0.28079
   0.29816,   0.09117,  -0.28220
   0.29883,   0.09176,  -0.28362
   0.29949,   0.09235,  -0.28504
   0.30015,   0.09294,  -0.28645
   0.30079,   0.09354,  -0.28786
   0.30143,   0.09413,  -0.28927
   0.30205,   0.09473,  -0.29068
   0.30267,   0.09532,  -0.29209
   0.30328,   0.09592,  -0.29350
   0.30388,   0.09652,  -0.29490
   0.30446,   0.09712,  -0.29630
   0.30505,   0.09772,  -0.29770
   0.30562,   0.09832,  -0.29910
   0.30618,   0.09893,  -0.30050
   0.30674,   0.09953,  -0.30190
   0.30728,   0.10014,  -0.30329
   0.30782,   0.10074,  -0.30468
   0.30835,   0.10135,  -0.30608
   0.30887,   0.10196,  -0.30746
   0.30938,   0.10257,  -0.30885
   0.30988,   0.10318,  -0.31024
   0.31038,   0.10379,  -0.31162
   0.31087,   0.10440,  -0.31301
   0.31134,   0.10502,  -0.31439
   0.31181,   0.10563,  -0.31577
   0.31228,   0.10625,  -0.31714
   0.31273,   0.10687,  -0.31852
   0.31318,   0.10748,  -0.31989
   0.31362,   0.10810,  -0.32126
   0.31405,   0.10872,  -0.32264
   0.31447,   0.10935,  -0.32400
   0.31489,   0.10997,  -0.32537
   0.31529,   0.11059,  -0.32674
   0.31569,   0.11122,  -0.32810
   0.31608,   0.11184,  -0.32946
   0.31647,   0.11247,  -0.33082
   0.31685,   0.11310,  -0.33218
   0.31722,   0.11372,  -0.33353
   0.31758,   0.11435,  -0.33489
   0.31794,   0.11498,  -0.33624
   0.31828,   0.11562,  -0.33759
   0.31863,   0.11625,  -0.33894
   0.31896,   0.11688,  -0.34029
   0.31929,   0.11752,  -0.34163
   0.31961,   0.11815,  -0.34298
   0.31992,   0.11879,  -0.34432
   0.32023,   0.11943,  -0.34566
   0.32053,   0.12007,  -0.34699
   0.32082,   0.12071,  -0.34833
   0.32111,   0.12135,  -0.34966
   0.32139,   0.12199,  -0.35099
   0.32166,   0.12263,  -0.35232
   0.32193,   0.12327,  -0.35365
   0.32219,   0.12392,  -0.35498
   0.32245,   0.12456,  -0.35630
   0.32269,   0.12521,  -0.35762
   0.32294,   0.12586,  -0.35894
   0.32317,   0.12651,  -0.36026
   0.32340,   0.12715,  -0.36157
   0.32363,   0.12780,  -0.36289
   0.32385,   0.12846,  -0.36420
   0.32406,   0.12911,  -0.36551
   0.32427,   0.12976,  -0.36682
   0.32447,   0.13041,  -0.36812
   0.32467,   0.13107,  -0.36942
   0.32486,   0.13172,  -0.37073
   0.32504,   0.13238,  -0.37202
   0.32522,   0.13304,  -0.37332
   0.32540,   0.13369,  -0.37462
   0.32557,   0.13435,  -0.37591
   0.32573,   0.13501,  -0.37720
   0.32589,   0.13567,  -0.37849
   0.32605,   0.13633,  -0.37977
   0.32620,   0.13699,  -0.38106
   0.32634,   0.13765,  -0.38234
   0.32649,   0.13832,  -0.38362
   0.32662,   0.13898,  -0.38490
   0.32675,   0.13965,  -0.38617
   0.32688,   0.14031,  -0.38744
   0.32700,   0.14098,  -0.38871
   0.32712,   0.14164,  -0.38998
   0.32723,   0.14231,  -0.39125
   0.32734,   0.14298,  -0.39251
   0.32745,   0.14365,  -0.39377
   0.32755,   0.14432,  -0.39503
   0.32765,   0.14499,  -0.39629
   0.32774,   0.14566,  -0.39754
   0.32783,   0.14633,  -0.39879
   0.32791,   0.14700,  -0.40004
   0.32800,   0.14767,  -0.40129
   0.32808,   0.14835,  -0.40254
   0.32815,   0.14902,  -0.40378
   0.32822,   0.14969,  -0.40502
   0.32829,   0.15037,  -0.40626
   0.32835,   0.15104,  -0.40749
   0.32842,   0.15172,  -0.40872
   0.32847,   0.15239,  -0.40995
   0.32853,   0.15307,  -0.41118
   0.32858,   0.15375,  -0.41241
   0.32863,   0.15442,  -0.41363
   0.32868,   0.15510,  -0.41485
   0.32872,   0.15578,  -0.41607
   0.32876,   0.15646,  -0.41728
   0.32880,   0.15714,  -0.41849
   0.32884,   0.15782,  -0.41970
   0.32887,   0.15850,  -0.42091
   0.32890,   0.15918,  -0.42211
   0.32893,   0.15986,  -0.42332
   0.32895,   0.16054,  -0.42452
   0.32898,   0.16122,  -0.42571
   0.32900,   0.16190,  -0.42691
   0.32902,   0.16258,  -0.42810
   0.32904,   0.16326,  -0.42929
   0.32905,   0.16394,  -0.43047
   0.32907,   0.16463,  -0.43166
   0.32908,   0.16531,  -0.43284
   0.32909,   0.16599,  -0.43401
   0.32910,   0.16667,  -0.43519
   0.32911,   0.16736,  -0.43636
   0.32912,   0.16804,  -0.43753
   0.32912,   0.16872,  -0.43870
   0.32912,   0.16940,  -0.43986
   0.32913,   0.17009,  -0.44102
   0.32913,   0.17077,  -0.44218
   0.32913,   0.17145,  -0.44333
   0.32913,   0.17214,  -0.44449
   0.32913,   0.17282,  -0.44564
   0.32912,   0.17350,  -0.44678
   0.32912,   0.17418,  -0.44793
   0.32912,   0.17487,  -0.44907
   0.32911,   0.17555,  -0.45020
   0.32911,   0.17623,  -0.45134
   0.32910,   0.17692,  -0.45247
   0.32910,   0.17760,  -0.45360
   0.32909,   0.17828,  -0.45472
   0.32908,   0.17896,  -0.45585
   0.32908,   0.17964,  -0.45697
   0.32907,   0.18032,  -0.45808
   0.32906,   0.18101,  -0.45920
   0.32905,   0.18169,  -0.46031
   0.32905,   0.18237,  -0.46141
   0.32904,   0.18305,  -0.46252
   0.32904,   0.18373,  -0.46362
   0.32903,   0.18441,  -0.46472
   0.32902,   0.18509,  -0.46581
   0.32902,   0.18577,  -0.46690
   0.32901,   0.18644,  -0.46799
   0.32901,   0.18712,  -0.46908
   0.32901,   0.18780,  -0.47016
   0.32900,   0.18848,  -0.47124
   0.32900,   0.18915,  -0.47232
   0.32900,   0.18983,  -0.47339
   0.32900,   0.19050,  -0.47446
   0.32900,   0.19118,  -0.47552
   0.32900,   0.19185,  -0.47659
   0.32901,   0.19253,  -0.47765
   0.32901,   0.19320,  -0.47870
   0.32901,   0.19387,  -0.47975
   0.32902,   0.19454,  -0.48080
   0.32903,   0.19521,  -0.48185
   0.32904,   0.19588,  -0.48289
   0.32905,   0.19655,  -0.48393
   0.32906,   0.19722,  -0.48497
   0.32908,   0.19789,  -0.48600
   0.32909,   0.19855,  -0.48703
   0.32911,   0.19922,  -0.48805
   0.32913,   0.19988,  -0.48908
   0.32915,   0.20055,  -0.49009
   0.32918,   0.20121,  -0.49111
   0.32920,   0.20187,  -0.49212
   0.32923,   0.20253,  -0.49313
   0.32926,   0.20319,  -0.49413
   0.32929,   0.20385,  -0.49513
   0.32933,   0.20451,  -0.49613
   0.32936,   0.20517,  -0.49712
   0.32940,   0.20582,  -0.49812
   0.32944,   0.20648,  -0.49910
   0.32949,   0.20713,  -0.50008
   0.32953,   0.20778,  -0.50106
   0.32958,   0.20844,  -0.50204
   0.32964,   0.20909,  -0.50301
   0.32969,   0.20973,  -0.50398
   0.32975,   0.21038,  -0.50494
   0.32981,   0.21103,  -0.50591
   0.32987,   0.21167,  -0.50686
   0.32994,   0.21232,  -0.50782
   0.33001,   0.21296,  -0.50877
   0.33008,   0.21360,  -0.50971
   0.33016,   0.21424,  -0.51065
   0.33023,   0.21487,  -0.51159
   0.33032,   0.21551,  -0.51253
   0.33040,   0.21615,  -0.51346
   0.33049,   0.21678,  -0.51438
   0.33058,   0.21741,  -0.51531
   0.33068,   0.21804,  -0.51623
   0.33078,   0.21867,  -0.51714
   0.33088,   0.21929,  -0.51805
   0.33098,   0.21992,  -0.51896
   0.33109,   0.22054,  -0.51986
   0.33121,   0.22116,  -0.52076
   0.33132,   0.22178,  -0.52166
   0.33145,   0.22240,  -0.52255
   0.33157,   0.22302,  -0.52344
   0.33170,   0.22363,  -0.52432
   0.33183,   0.22425,  -0.52520
   0.33197,   0.22486,  -0.52608
   0.33211,   0.22547,  -0.52695
   0.33225,   0.22607,  -0.52782
   0.33240,   0.22668,  -0.52868
   0.33256,   0.22728,  -0.52954
   0.33271,   0.22788,  -0.53040
   0.33287,   0.22848,  -0.53125
   0.33304,   0.22908,  -0.53210
   0.33321,   0.22967,  -0.53294
   0.33338,   0.23026,  -0.53378
   0.33356,   0.23086,  -0.53461
   0.33375,   0.23144,  -0.53544
   0.33393,   0.23203,  -0.53627
   0.33412,   0.23261,  -0.53709
   0.33432,   0.23320,  -0.53791
   0.33452,   0.23378,  -0.53873
   0.33473,   0.23435,  -0.53954
   0.33494,   0.23493,  -0.54034
   0.33515,   0.23550,  -0.54114
   0.33537,   0.23607,  -0.54194
   0.33560,   0.23664,  -0.54273
   0.33583,   0.23720,  -0.54352
   0.33606,   0.23777,  -0.54430
   0.33630,   0.23833,  -0.54508
   0.33655,   0.23889,  -0.54586
   0.33680,   0.23944,  -0.54663
   0.33705,   0.23999,  -0.54740
   0.33731,   0.24055,  -0.54816
   0.33757,   0.24109,  -0.54892
   0.33784,   0.24164,  -0.54967
   0.33812,   0.24218,  -0.55042
   0.33839,   0.24272,  -0.55117
   0.33868,   0.24326,  -0.55191
   0.33897,   0.24379,  -0.55264
   0.33926,   0.24432,  -0.55338
   0.33956,   0.24485,  -0.55410
   0.33987,   0.24538,  -0.55483
   0.34018,   0.24590,  -0.55554
   0.34049,   0.24642,  -0.55626
   0.34081,   0.24694,  -0.55697
   0.34114,   0.24746,  -0.55767
   0.34147,   0.24797,  -0.55837
   0.34181,   0.24848,  -0.55907
   0.34215,   0.24898,  -0.55976
   0.34250,   0.24949,  -0.56044
   0.34285,   0.24999,  -0.56113
   0.34321,   0.25048,  -0.56180
   0.34357,   0.25098,  -0.56248
   0.34394,   0.25147,  -0.56314
   0.34432,   0.25196,  -0.56381
   0.34470,   0.25244,  -0.56447
   0.34509,   0.25292,  -0.56512
   0.34548,   0.25340,  -0.56577
   0.34587,   0.25388,  -0.56641
   0.34628,   0.25435,  -0.56705
   0.34668,   0.25482,  -0.56769
   0.34710,   0.25528,  -0.56832
   0.34752,   0.25575,  -0.56894
   0.34794,   0.25620,  -0.56957
   0.34837,   0.25666,  -0.57018
   0.34881,   0.25711,  -0.57079
   0.34925,   0.25756,  -0.57140
   0.34970,   0.25801,  -0.57200
   0.35015,   0.25845,  -0.57260
   0.35061,   0.25889,  -0.57319
   0.35107,   0.25932,  -0.57378
   0.35154,   0.25975,  -0.57436
   0.35202,   0.26018,  -0.57494
   0.35250,   0.26060,  -0.57551
   0.35299,   0.26103,  -0.57608
   0.35348,   0.26144,  -0.57664
   0.35398,   0.26186,  -0.57720
   0.35448,   0.26227,  -0.57776
   0.35499,   0.26267,  -0.57831
   0.35551,   0.26308,  -0.57885
   0.35603,   0.26347,  -0.57939
   0.35655,   0.26387,  -0.57992
   0.35708,   0.26426,  -0.58045
   0.35762,   0.26465,  -0.58097
   0.35817,   0.26503,  -0.58149
   0.35871,   0.26541,  -0.58201
   0.35927,   0.26579,  -0.58252
   0.35983,   0.26616,  -0.58302
   0.36040,   0.26653,  -0.58352
   0.36097,   0.26690,  -0.58401
   0.36154,   0.26726,  -0.58450
   0.36213,   0.26761,  -0.58498
   0.36272,   0.26797,  -0.58546
   0.36331,   0.26832,  -0.58594
   0.36391,   0.26866,  -0.58641
   0.36451,   0.26900,  -0.58687
   0.36512,   0.26934,  -0.58733
   0.36574,   0.26967,  -0.58778
   0.36636,   0.27000,  -0.58823
   0.36699,   0.27033,  -0.58867
   0.36762,   0.27065,  -0.58911
   0.36826,   0.27097,  -0.58954
   0.36890,   0.27128,  -0.58997
   0.36955,   0.27159,  -0.59039
   0.37021,   0.27189,  -0.59081
   0.37087,   0.27219,  -0.59122
   0.37153,   0.27249,  -0.59163
   0.37220,   0.27278,  -0.59203
   0.37288,   0.27307,  -0.59242
   0.37356,   0.27335,  -0.59281
   0.37425,   0.27363,  -0.59320
   0.37494,   0.27390,  -0.59358
   0.37564,   0.27417,  -0.59396
   0.37634,   0.27444,  -0.59433
   0.37705,   0.27470,  -0.59469
   0.37776,   0.27496,  -0.59505
   0.37848,   0.27521,  -0.59540
   0.37920,   0.27546,  -0.59575
   0.37993,   0.27571,  -0.59609
   0.38066,   0.27595,  -0.59643
   0.38140,   0.27618,  -0.59676
   0.38215,   0.27641,  -0.59709
   0.38289,   0.27664,  -0.59741
   0.38365,   0.27686,  -0.59773
   0.38441,   0.27708,  -0.59804
   0.38517,   0.27729,  -0.59835
   0.38594,   0.27750,  -0.59865
   0.38671,   0.27771,  -0.59894
   0.38749,   0.27791,  -0.59923
   0.38827,   0.27810,  -0.59951
   0.38906,   0.27829,  -0.59979
   0.38985,   0.27848,  -0.60007
   0.39065,   0.27866,  -0.60033
   0.39145,   0.27884,  -0.60059
   0.39226,   0.27901,  -0.60085
   0.39307,   0.27918,  -0.60110
   0.39389,   0.27934,  -0.60135
   0.39471,   0.27950,  -0.60159
   0.39553,   0.27965,  -0.60182
   0.39636,   0.27980,  -0.60205
   0.39719,   0.27995,  -0.60227
   0.39803,   0.28009,  -0.60249
   0.39887,   0.28022,  -0.60270
   0.39972,   0.28035,  -0.60291
   0.40057,   0.28048,  -0.60311
   0.40143,   0.28060,  -0.60330
   0.40229,   0.28071,  -0.60349
   0.40315,   0.28082,  -0.60368
   0.40402,   0.28093,  -0.60386
   0.40489,   0.28103,  -0.60403
   0.40576,   0.28113,  -0.60420
   0.40664,   0.28122,  -0.60436
   0.40753,   0.28131,  -0.60451
   0.40841,   0.28139,  -0.60466
   0.40931,   0.28147,  -0.60481
   0.41020,   0.28154,  -0.60495
   0.41110,   0.28161,  -0.60508
   0.41200,   0.28167,  -0.60521
   0.41291,   0.28173,  -0.60533
   0.41382,   0.28178,  -0.60544
   0.41473,   0.28183,  -0.60555
   0.41565,   0.28187,  -0.60566
   0.41657,   0.28191,  -0.60576
   0.41749,   0.28194,  -0.60585
   0.41842,   0.28197,  -0.60594
   0.41935,   0.28200,  -0.60602
   0.42028,   0.28202,  -0.60609
   0.42122,   0.28203,  -0.60616
   0.42216,   0.28204,  -0.60622
   0.42310,   0.28204,  -0.60628
   0.42405,   0.28204,  -0.60633
   0.42500,   0.28204,  -0.60638
   0.42595,   0.28202,  -0.60642
   0.42691,   0.28201,  -0.60646
   0.42787,   0.28199,  -0.60648
   0.42883,   0.28196,  -0.60651
   0.42979,   0.28193,  -0.60652
   0.43076,   0.28189,  -0.60653
   0.43172,   0.28185,  -0.60654
   0.43270,   0.28181,  -0.60654
   0.43367,   0.28176,  -0.60653
   0.43465,   0.28170,  -0.60652
   0.43563,   0.28164,  -0.60650
   0.43661,   0.28157,  -0.60647
   0.43759,   0.28150,  -0.60644
   0.43858,   0.28142,  -0.60641
   0.43956,   0.28134,  -0.60636
   0.44055,   0.28126,  -0.60631
   0.44155,   0.28117,  -0.60626
   0.44254,   0.28107,  -0.60620
   0.44354,   0.28097,  -0.60613
   0.44453,   0.28086,  -0.60606
   0.44553,   0.28075,  -0.60598
   0.44654,   0.28063,  -0.60590
   0.44754,   0.28051,  -0.60580
   0.44854,   0.28038,  -0.60571
   0.44955,   0.28025,  -0.60560
   0.45056,   0.28011,  -0.60549
   0.45157,   0.27997,  -0.60538
   0.45258,   0.27982,  -0.60526
   0.45359,   0.27967,  -0.60513
   0.45460,   0.27951,  -0.60500
   0.45562,   0.27935,  -0.60486
   0.45664,   0.27918,  -0.60471
   0.45765,   0.27901,  -0.60456
   0.45867,   0.27883,  -0.60440
   0.45969,   0.27865,  -0.60424
   0.46071,   0.27846,  -0.60407
   0.46173,   0.27827,  -0.60389
   0.46275,   0.27807,  -0.60371
   0.46377,   0.27787,  -0.60352
   0.46480,   0.27766,  -0.60332
   0.46582,   0.27745,  -0.60312
   0.46685,   0.27723,  -0.60291
   0.46787,   0.27700,  -0.60270
   0.46890,   0.27677,  -0.60248
   0.46992,   0.27654,  -0.60225
   0.47095,   0.27630,  -0.60202
   0.47197,   0.27606,  -0.60178
   0.47300,   0.27581,  -0.60153
   0.47403,   0.27555,  -0.60128
   0.47505,   0.27529,  -0.60102
   0.47608,   0.27503,  -0.60076
   0.47710,   0.27476,  -0.60049
   0.47813,   0.27449,  -0.60021
   0.47916,   0.27421,  -0.59993
   0.48018,   0.27392,  -0.59964
   0.48121,   0.27363,  -0.59935
   0.48223,   0.27334,  -0.59904
   0.48325,   0.27304,  -0.59874
   0.48428,   0.27273,  -0.59842
   0.48530,   0.27242,  -0.59810
   0.48632,   0.27211,  -0.59777
   0.48735,   0.27178,  -0.59744
   0.48837,   0.27146,  -0.59710
   0.48939,   0.27113,  -0.59675
   0.49040,   0.27079,  -0.59640
   0.49142,   0.27045,  -0.59604
   0.49244,   0.27011,  -0.59567
   0.49345,   0.26976,  -0.59530
   0.49447,   0.26940,  -0.59492
   0.49548,   0.26904,  -0.59454
   0.49649,   0.26867,  -0.59415
   0.49751,   0.26830,  -0.59375
   0.49851,   0.26793,  -0.59335
   0.49952,   0.26755,  -0.59293
   0.50053,   0.26716,  -0.59252
   0.50153,   0.26677,  -0.59209
   0.50253,   0.26637,  -0.59166
   0.50353,   0.26597,  -0.59123
   0.50453,   0.26557,  -0.59078
   0.50553,   0.26516,  -0.59033
   0.50653,   0.26474,  -0.58988
   0.50752,   0.26432,  -0.58942
   0.50851,   0.26389,  -0.58895
   0.50950,   0.26346,  -0.58847
   0.51048,   0.26303,  -0.58799
   0.51147,   0.26259,  -0.58750
   0.51245,   0.26214,  -0.58701
   0.51343,   0.26169,  -0.58650
   0.51441,   0.26124,  -0.58600
   0.51538,   0.26078,  -0.58548
   0.51635,   0.26031,  -0.58496
   0.51732,   0.25984,  -0.58443
   0.51829,   0.25937,  -0.58390
   0.51925,   0.25889,  -0.58336
   0.52021,   0.25840,  -0.58281
   0.52117,   0.25791,  -0.58225
   0.52212,   0.25742,  -0.58169
   0.52307,   0.25692,  -0.58113
   0.52402,   0.25641,  -0.58055
   0.52497,   0.25590,  -0.57997
   0.52591,   0.25539,  -0.57939
   0.52685,   0.25487,  -0.57879
   0.52778,   0.25435,  -0.57819
   0.52872,   0.25382,  -0.57758
   0.52965,   0.25329,  -0.57697
   0.53057,   0.25275,  -0.57635
   0.53149,   0.25220,  -0.57572
   0.53241,   0.25166,  -0.57509
   0.53332,   0.25110,  -0.57445
   0.53423,   0.25055,  -0.57380
   0.53514,   0.24999,  -0.57315
   0.53604,   0.24942,  -0.57249
   0.53694,   0.24885,  -0.57182
   0.53784,   0.24827,  -0.57115
   0.53873,   0.24769,  -0.57047
   0.53961,   0.24710,  -0.56978
   0.54049,   0.24651,  -0.56909
   0.54137,   0.24592,  -0.56839
   0.54225,   0.24532,  -0.56768
   0.54312,   0.24472,  -0.56697
   0.54398,   0.24411,  -0.56625
   0.54484,   0.24349,  -0.56552
   0.54570,   0.24288,  -0.56479
   0.54655,   0.24225,  -0.56405
   0.54740,   0.24162,  -0.56330
   0.54824,   0.24099,  -0.56255
   0.54908,   0.24036,  -0.56179
   0.54991,   0.23971,  -0.56102
   0.55074,   0.23907,  -0.56025
   0.55156,   0.23842,  -0.55947
   0.55238,   0.23776,  -0.55868
   0.55319,   0.23710,  -0.55789
   0.55400,   0.23644,  -0.55709
   0.55480,   0.23577,  -0.55628
   0.55560,   0.23510,  -0.55547
   0.55639,   0.23442,  -0.55465
   0.55718,   0.23374,  -0.55382
   0.55796,   0.23305,  -0.55299
   0.55874,   0.23236,  -0.55215
   0.55951,   0.23167,  -0.55130
   0.56028,   0.23097,  -0.55045
   0.56104,   0.23026,  -0.54959
   0.56179,   0.22956,  -0.54872
   0.56254,   0.22884,  -0.54784
   0.56329,   0.22813,  -0.54696
   0.56402,   0.22740,  -0.54608
   0.56476,   0.22668,  -0.54518
   0.56548,   0.22595,  -0.54428
   0.56620,   0.22521,  -0.54337
   0.56692,   0.22447,  -0.54246
   0.56763,   0.22373,  -0.54154
   0.56833,   0.22298,  -0.54061
   0.56903,   0.22223,  -0.53968
   0.56972,   0.22148,  -0.53874
   0.57041,   0.22071,  -0.53779
   0.57109,   0.21995,  -0.53683
   0.57176,   0.21918,  -0.53587
   0.57243,   0.21841,  -0.53490
   0.57309,   0.21763,  -0.53393
   0.57374,   0.21685,  -0.53295
   0.57439,   0.21606,  -0.53196
   0.57503,   0.21528,  -0.53097
   0.57567,   0.21448,  -0.52996
   0.57630,   0.21368,  -0.52896
   0.57692,   0.21288,  -0.52794
   0.57754,   0.21208,  -0.52692
   0.57815,   0.21127,  -0.52589
   0.57875,   0.21045,  -0.52486
   0.57935,   0.20963,  -0.52382
   0.57994,   0.20881,  -0.52277
   0.58053,   0.20798,  -0.52171
   0.58110,   0.20715,  -0.52065
   0.58168,   0.20632,  -0.51959
   0.58224,   0.20548,  -0.51851
   0.58280,   0.20464,  -0.51743
   0.58335,   0.20379,  -0.51634
   0.58389,   0.20294,  -0.51525
   0.58443,   0.20209,  -0.51415
   0.58496,   0.20123,  -0.51304
   0.58548,   0.20037,  -0.51192
