# epsilon_xx, epsilon_yy, epsilon_xy
  -0.01395,   0.00837,  -0.05191
  -0.01418,   0.00843,  -0.05286
  -0.01442,   0.00848,  -0.05382
  -0.01466,   0.00852,  -0.05477
  -0.01490,   0.00857,  -0.05573
  -0.01514,   0.00861,  -0.05669
  -0.01538,   0.00864,  -0.05765
  -0.01562,   0.00867,  -0.05860
  -0.01585,   0.00870,  -0.05956
  -0.01609,   0.00872,  -0.06052
  -0.01633,   0.00874,  -0.06148
  -0.01657,   0.00876,  -0.06244
  -0.01681,   0.00877,  -0.06340
  -0.01705,   0.00878,  -0.06436
  -0.01730,   0.00878,  -0.06532
  -0.01754,   0.00878,  -0.06628
  -0.01778,   0.00878,  -0.06724
  -0.01802,   0.00877,  -0.06820
  -0.01826,   0.00876,  -0.06916
  -0.01850,   0.00874,  -0.07012
  -0.01875,   0.00872,  -0.07108
  -0.01899,   0.00870,  -0.07204
  -0.01923,   0.00867,  -0.07300
  -0.01948,   0.00864,  -0.07396
  -0.01972,   0.00860,  -0.07492
  -0.01997,   0.00856,  -0.07588
  -0.02021,   0.00852,  -0.07683
  -0.02046,   0.00847,  -0.07779
  -0.02071,   0.00841,  -0.07875
  -0.02095,   0.00836,  -0.07971
  -0.02120,   0.00829,  -0.08066
  -0.02145,   0.00823,  -0.08162
  -0.02170,   0.00816,  -0.08257
  -0.02195,   0.00808,  -0.08353
  -0.02220,   0.00801,  -0.08448
  -0.02245,   0.00792,  -0.08544
  -0.02270,   0.00784,  -0.08639
  -0.02295,   0.00774,  -0.08734
  -0.02320,   0.00765,  -0.08829
  -0.02346,   0.00755,  -0.08924
  -0.02371,   0.00744,  -0.09019
  -0.02396,   0.00733,  -0.09114
  -0.02422,   0.00722,  -0.09209
  -0.02447,   0.00710,  -0.09303
  -0.02473,   0.00698,  -0.09398
  -0.02499,   0.00686,  -0.09492
  -0.02525,   0.00672,  -0.09587
  -0.02551,   0.00659,  -0.09681
  -0.02576,   0.00645,  -0.09775
  -0.02602,   0.00631,  -0.09869
  -0.02629,   0.00616,  -0.09963
  -0.02655,   0.00601,  -0.10056
  -0.02681,   0.00585,  -0.10150
  -0.02707,   0.00569,  -0.10243
  -0.02734,   0.00552,  -0.10337
  -0.02760,   0.00535,  -0.10430
  -0.02787,   0.00518,  -0.10523
  -0.02814,   0.00500,  -0.10616
  -0.02840,   0.00481,  -0.10709
  -0.02867,   0.00462,  -0.10801
  -0.02894,   0.00443,  -0.10894
  -0.02921,   0.00423,  -0.10986
  -0.02948,   0.00403,  -0.11078
  -0.02975,   0.00383,  -0.11170
  -0.03003,   0.00362,  -0.11262
  -0.03030,   0.00340,  -0.11354
  -0.03057,   0.00318,  -0.11445
  -0.03085,   0.00296,  -0.11536
  -0.03113,   0.00273,  -0.11628
  -0.03140,   0.00250,  -0.11718
  -0.03168,   0.00226,  -0.11809
  -0.03196,   0.00202,  -0.11900
  -0.03224,   0.00177,  -0.11990
  -0.03252,   0.00152,  -0.12080
  -0.03281,   0.00127,  -0.12170
  -0.03309,   0.00101,  -0.12260
  -0.03337,   0.00074,  -0.12350
  -0.03366,   0.00047,  -0.12439
  -0.03394,   0.00020,  -0.12529
  -0.03423,  -0.00008,  -0.12618
  -0.03452,  -0.00036,  -0.12707
  -0.03481,  -0.00065,  -0.12795
  -0.03510,  -0.00094,  -0.12884
  -0.03539,  -0.00123,  -0.12972
  -0.03568,  -0.00153,  -0.13060
  -0.03597,  -0.00184,  -0.13148
  -0.03627,  -0.00214,  -0.13235
  -0.03656,  -0.00246,  -0.13322
  -0.03686,  -0.00277,  -0.13410
  -0.03716,  -0.00310,  -0.13497
  -0.03746,  -0.00342,  -0.13583
  -0.03776,  -0.00375,  -0.13670
  -0.03806,  -0.00409,  -0.13756
  -0.03836,  -0.00443,  -0.13842
  -0.03866,  -0.00477,  -0.13928
  -0.03896,  -0.00512,  -0.14013
  -0.03927,  -0.00547,  -0.14099
  -0.03957,  -0.00582,  -0.14184
  -0.03988,  -0.00619,  -0.14269
  -0.04019,  -0.00655,  -0.14353
  -0.04050,  -0.00692,  -0.14437
  -0.04081,  -0.00729,  -0.14522
  -0.04112,  -0.00767,  -0.14605
  -0.04143,  -0.00805,  -0.14689
  -0.04174,  -0.00844,  -0.14773
  -0.04205,  -0.00883,  -0.14856
  -0.04237,  -0.00922,  -0.14939
  -0.04269,  -0.00962,  -0.15021
  -0.04300,  -0.01003,  -0.15104
  -0.04332,  -0.01043,  -0.15186
  -0.04364,  -0.01084,  -0.15268
  -0.04396,  -0.01126,  -0.15349
  -0.04428,  -0.01168,  -0.15431
  -0.04460,  -0.01210,  -0.15512
  -0.04493,  -0.01253,  -0.15593
  -0.04525,  -0.01296,  -0.15673
  -0.04558,  -0.01340,  -0.15754
  -0.04590,  -0.01384,  -0.15834
  -0.04623,  -0.01428,  -0.15914
  -0.04656,  -0.01473,  -0.15993
  -0.04689,  -0.01518,  -0.16073
  -0.04722,  -0.01564,  -0.16152
  -0.04755,  -0.01610,  -0.16231
  -0.04788,  -0.01656,  -0.16309
  -0.04821,  -0.01703,  -0.16388
  -0.04855,  -0.01750,  -0.16466
  -0.04888,  -0.01798,  -0.16544
  -0.04922,  -0.01846,  -0.16621
  -0.04956,  -0.01894,  -0.16698
  -0.04989,  -0.01942,  -0.16775
  -0.05023,  -0.01992,  -0.16852
  -0.05057,  -0.02041,  -0.16929
  -0.05091,  -0.02091,  -0.17005
  -0.05126,  -0.02141,  -0.17081
  -0.05160,  -0.02192,  -0.17157
  -0.05194,  -0.02242,  -0.17232
  -0.05229,  -0.02294,  -0.17307
  -0.05263,  -0.02345,  -0.17382
  -0.05298,  -0.02397,  -0.17457
  -0.05332,  -0.02450,  -0.17531
  -0.05367,  -0.02503,  -0.17605
  -0.05402,  -0.02556,  -0.17679
  -0.05437,  -0.02609,  -0.17753
  -0.05472,  -0.02663,  -0.17826
  -0.05507,  -0.02717,  -0.17899
  -0.05543,  -0.02771,  -0.17972
  -0.05578,  -0.02826,  -0.18045
  -0.05613,  -0.02881,  -0.18117
  -0.05649,  -0.02937,  -0.18189
  -0.05684,  -0.02993,  -0.18261
  -0.05720,  -0.03049,  -0.18333
  -0.05755,  -0.03105,  -0.18404
  -0.05791,  -0.03162,  -0.18475
  -0.05827,  -0.03219,  -0.18546
  -0.05863,  -0.03277,  -0.18616
  -0.05899,  -0.03334,  -0.18687
  -0.05935,  -0.03392,  -0.18757
  -0.05971,  -0.03451,  -0.18826
  -0.06007,  -0.03510,  -0.18896
  -0.06044,  -0.03569,  -0.18965
  -0.06080,  -0.03628,  -0.19034
  -0.06116,  -0.03687,  -0.19103
  -0.06153,  -0.03747,  -0.19172
  -0.06189,  -0.03808,  -0.19240
  -0.06226,  -0.03868,  -0.19308
  -0.06262,  -0.03929,  -0.19376
  -0.06299,  -0.03990,  -0.19443
  -0.06336,  -0.04051,  -0.19511
  -0.06373,  -0.04113,  -0.19578
  -0.06409,  -0.04175,  -0.19645
  -0.06446,  -0.04237,  -0.19711
  -0.06483,  -0.04299,  -0.19778
  -0.06520,  -0.04362,  -0.19844
  -0.06557,  -0.04425,  -0.19910
  -0.06594,  -0.04488,  -0.19976
  -0.06632,  -0.04552,  -0.20041
  -0.06669,  -0.04615,  -0.20106
  -0.06706,  -0.04679,  -0.20171
  -0.06743,  -0.04744,  -0.20236
  -0.06780,  -0.04808,  -0.20301
  -0.06818,  -0.04873,  -0.20365
  -0.06855,  -0.04938,  -0.20429
  -0.06893,  -0.05003,  -0.20493
  -0.06930,  -0.05068,  -0.20557
  -0.06967,  -0.05134,  -0.20620
  -0.07005,  -0.05200,  -0.20684
  -0.07042,  -0.05266,  -0.20747
  -0.07080,  -0.05332,  -0.20810
  -0.07117,  -0.05399,  -0.20872
  -0.07155,  -0.05466,  -0.20935
  -0.07193,  -0.05533,  -0.20997
  -0.07230,  -0.05600,  -0.21059
  -0.07268,  -0.05667,  -0.21121
  -0.07305,  -0.05735,  -0.21182
  -0.07343,  -0.05802,  -0.21244
  -0.07381,  -0.05870,  -0.21305
  -0.07418,  -0.05938,  -0.21366
  -0.07456,  -0.06007,  -0.21427
  -0.07494,  -0.06075,  -0.21488
  -0.07531,  -0.06144,  -0.21548
  -0.07569,  -0.06213,  -0.21609
  -0.07607,  -0.06282,  -0.21669
  -0.07644,  -0.06351,  -0.21729
  -0.07682,  -0.06420,  -0.21789
  -0.07720,  -0.06490,  -0.21848
  -0.07757,  -0.06559,  -0.21908
  -0.07795,  -0.06629,  -0.21967
  -0.07832,  -0.06699,  -0.22026
  -0.07870,  -0.06769,  -0.22085
  -0.07908,  -0.06840,  -0.22144
  -0.07945,  -0.06910,  -0.22202
  -0.07983,  -0.06980,  -0.22261
  -0.08020,  -0.07051,  -0.22319
  -0.08058,  -0.07122,  -0.22377
  -0.08095,  -0.07193,  -0.22435
  -0.08133,  -0.07264,  -0.22493
  -0.08170,  -0.07335,  -0.22551
  -0.08207,  -0.07406,  -0.22608
  -0.08245,  -0.07477,  -0.22666
  -0.08282,  -0.07549,  -0.22723
  -0.08319,  -0.07620,  -0.22780
  -0.08356,  -0.07692,  -0.22837
  -0.08393,  -0.07764,  -0.22894
  -0.08430,  -0.07836,  -0.22951
  -0.08467,  -0.07907,  -0.23008
  -0.08504,  -0.07979,  -0.23064
  -0.08541,  -0.08052,  -0.23121
  -0.08578,  -0.08124,  -0.23177
  -0.08615,  -0.08196,  -0.23233
  -0.08652,  -0.08268,  -0.23289
  -0.08688,  -0.08341,  -0.23345
  -0.08725,  -0.08413,  -0.23401
  -0.08762,  -0.08485,  -0.23457
  -0.08798,  -0.08558,  -0.23513
  -0.08834,  -0.08631,  -0.23568
  -0.08871,  -0.08703,  -0.23624
  -0.08907,  -0.08776,  -0.23679
  -0.08943,  -0.08849,  -0.23734
  -0.08979,  -0.08921,  -0.23789
  -0.09015,  -0.08994,  -0.23845
  -0.09051,  -0.09067,  -0.23900
  -0.09087,  -0.09140,  -0.23954
  -0.09123,  -0.09212,  -0.24009
  -0.09158,  -0.09285,  -0.24064
  -0.09194,  -0.09358,  -0.24119
  -0.09229,  -0.09431,  -0.24174
  -0.09264,  -0.09504,  -0.24228
  -0.09300,  -0.09577,  -0.24283
  -0.09335,  -0.09650,  -0.24337
  -0.09370,  -0.09723,  -0.24392
  -0.09405,  -0.09795,  -0.24446
  -0.09439,  -0.09868,  -0.24500
  -0.09474,  -0.09941,  -0.24555
  -0.09509,  -0.10014,  -0.24609
  -0.09543,  -0.10087,  -0.24663
  -0.09577,  -0.10160,  -0.24717
  -0.09611,  -0.10232,  -0.24771
  -0.09645,  -0.10305,  -0.24825
  -0.09679,  -0.10378,  -0.24879
  -0.09713,  -0.10450,  -0.24933
  -0.09747,  -0.10523,  -0.24987
  -0.09780,  -0.10595,  -0.25041
  -0.09814,  -0.10668,  -0.25095
  -0.09847,  -0.10740,  -0.25149
  -0.09880,  -0.10813,  -0.25203
  -0.09913,  -0.10885,  -0.25257
  -0.09945,  -0.10957,  -0.25311
  -0.09978,  -0.11029,  -0.25365
  -0.10010,  -0.11101,  -0.25419
  -0.10043,  -0.11174,  -0.25473
  -0.10075,  -0.11245,  -0.25526
  -0.10107,  -0.11317,  -0.25580
  -0.10139,  -0.11389,  -0.25634
  -0.10170,  -0.11461,  -0.25688
  -0.10202,  -0.11532,  -0.25742
  -0.10233,  -0.11604,  -0.25796
  -0.10264,  -0.11675,  -0.25850
  -0.10295,  -0.11746,  -0.25904
  -0.10326,  -0.11818,  -0.25958
  -0.10356,  -0.11889,  -0.26012
  -0.10386,  -0.11960,  -0.26066
  -0.10417,  -0.12030,  -0.26120
  -0.10447,  -0.12101,  -0.26174
  -0.10476,  -0.12172,  -0.26228
  -0.10506,  -0.12242,  -0.26282
  -0.10535,  -0.12313,  -0.26337
  -0.10564,  -0.12383,  -0.26391
  -0.10593,  -0.12453,  -0.26445
  -0.10622,  -0.12523,  -0.26500
  -0.10651,  -0.12592,  -0.26554
  -0.10679,  -0.12662,  -0.26609
  -0.10707,  -0.12732,  -0.26663
  -0.10735,  -0.12801,  -0.26718
  -0.10763,  -0.12870,  -0.26772
  -0.10790,  -0.12939,  -0.26827
  -0.10817,  -0.13008,  -0.26882
  -0.10844,  -0.13077,  -0.26937
  -0.10871,  -0.13145,  -0.26992
  -0.10898,  -0.13213,  -0.27047
  -0.10924,  -0.13282,  -0.27102
  -0.10950,  -0.13349,  -0.27157
  -0.10976,  -0.13417,  -0.27212
  -0.11002,  -0.13485,  -0.27267
  -0.11027,  -0.13552,  -0.27323
  -0.11052,  -0.13620,  -0.27378
  -0.11077,  -0.13687,  -0.27434
  -0.11102,  -0.13753,  -0.27489
  -0.11126,  -0.13820,  -0.27545
  -0.11150,  -0.13886,  -0.27601
  -0.11174,  -0.13953,  -0.27657
  -0.11197,  -0.14019,  -0.27713
  -0.11221,  -0.14084,  -0.27769
  -0.11244,  -0.14150,  -0.27826
  -0.11267,  -0.14215,  -0.27882
  -0.11289,  -0.14281,  -0.27938
  -0.11311,  -0.14346,  -0.27995
  -0.11333,  -0.14410,  -0.28052
  -0.11355,  -0.14475,  -0.28109
  -0.11376,  -0.14539,  -0.28165
  -0.11397,  -0.14603,  -0.28222
  -0.11418,  -0.14667,  -0.28280
  -0.11439,  -0.14730,  -0.28337
  -0.11459,  -0.14794,  -0.28394
  -0.11479,  -0.14857,  -0.28452
  -0.11499,  -0.14919,  -0.28510
  -0.11518,  -0.14982,  -0.28567
  -0.11537,  -0.15044,  -0.28625
  -0.11556,  -0.15106,  -0.28683
  -0.11574,  -0.15168,  -0.28742
  -0.11592,  -0.15230,  -0.28800
  -0.11610,  -0.15291,  -0.28858
  -0.11628,  -0.15352,  -0.28917
  -0.11645,  -0.15413,  -0.28976
  -0.11662,  -0.15473,  -0.29035
  -0.11679,  -0.15533,  -0.29094
  -0.11695,  -0.15593,  -0.29153
  -0.11711,  -0.15653,  -0.29212
  -0.11726,  -0.15712,  -0.29272
  -0.11742,  -0.15771,  -0.29331
  -0.11757,  -0.15830,  -0.29391
  -0.11771,  -0.15888,  -0.29451
  -0.11786,  -0.15946,  -0.29511
  -0.11800,  -0.16004,  -0.29571
  -0.11813,  -0.16062,  -0.29631
  -0.11827,  -0.16119,  -0.29692
  -0.11840,  -0.16176,  -0.29753
  -0.11852,  -0.16233,  -0.29814
  -0.11864,  -0.16289,  -0.29875
  -0.11876,  -0.16345,  -0.29936
  -0.11888,  -0.16401,  -0.29997
  -0.11899,  -0.16457,  -0.30058
  -0.11910,  -0.16512,  -0.30120
  -0.11921,  -0.16567,  -0.30182
  -0.11931,  -0.16621,  -0.30244
  -0.11941,  -0.16675,  -0.30306
  -0.11950,  -0.16729,  -0.30368
  -0.11959,  -0.16783,  -0.30431
  -0.11968,  -0.16836,  -0.30493
  -0.11976,  -0.16889,  -0.30556
  -0.11984,  -0.16942,  -0.30619
  -0.11992,  -0.16994,  -0.30682
  -0.11999,  -0.17046,  -0.30746
  -0.12006,  -0.17097,  -0.30809
  -0.12012,  -0.17149,  -0.30873
  -0.12018,  -0.17199,  -0.30936
  -0.12024,  -0.17250,  -0.31000
  -0.12030,  -0.17300,  -0.31065
  -0.12034,  -0.17350,  -0.31129
  -0.12039,  -0.17400,  -0.31193
  -0.12043,  -0.17449,  -0.31258
  -0.12047,  -0.17498,  -0.31323
  -0.12050,  -0.17546,  -0.31388
  -0.12053,  -0.17594,  -0.31453
  -0.12056,  -0.17642,  -0.31518
  -0.12058,  -0.17689,  -0.31584
  -0.12060,  -0.17736,  -0.31649
  -0.12062,  -0.17783,  -0.31715
  -0.12063,  -0.17829,  -0.31781
  -0.12063,  -0.17875,  -0.31847
  -0.12063,  -0.17921,  -0.31914
  -0.12063,  -0.17966,  -0.31980
  -0.12063,  -0.18011,  -0.32047
  -0.12062,  -0.18055,  -0.32114
  -0.12060,  -0.18100,  -0.32181
  -0.12058,  -0.18143,  -0.32248
  -0.12056,  -0.18187,  -0.32315
  -0.12054,  -0.18230,  -0.32383
  -0.12051,  -0.18272,  -0.32451
  -0.12047,  -0.18314,  -0.32519
  -0.12043,  -0.18356,  -0.32587
  -0.12039,  -0.18398,  -0.32655
  -0.12034,  -0.18439,  -0.32723
  -0.12029,  -0.18480,  -0.32792
  -0.12023,  -0.18520,  -0.32860
  -0.12017,  -0.18560,  -0.32929
  -0.12011,  -0.18599,  -0.32998
  -0.12004,  -0.18639,  -0.33067
  -0.11997,  -0.18677,  -0.33137
  -0.11989,  -0.18716,  -0.33206
  -0.11981,  -0.18754,  -0.33276
  -0.11972,  -0.18791,  -0.33346
  -0.11963,  -0.18828,  -0.33416
  -0.11954,  -0.18865,  -0.33486
  -0.11944,  -0.18901,  -0.33556
  -0.11934,  -0.18937,  -0.33626
  -0.11923,  -0.18973,  -0.33697
  -0.11912,  -0.19008,  -0.33767
  -0.11900,  -0.19043,  -0.33838
  -0.11888,  -0.19077,  -0.33909
  -0.11875,  -0.19111,  -0.33980
  -0.11862,  -0.19145,  -0.34052
  -0.11849,  -0.19178,  -0.34123
  -0.11835,  -0.19211,  -0.34195
  -0.11821,  -0.19243,  -0.34266
  -0.11806,  -0.19275,  -0.34338
  -0.11791,  -0.19307,  -0.34410
  -0.11775,  -0.19338,  -0.34482
  -0.11759,  -0.19368,  -0.34554
  -0.11742,  -0.19399,  -0.34627
  -0.11725,  -0.19428,  -0.34699
  -0.11708,  -0.19458,  -0.34772
  -0.11690,  -0.19487,  -0.34844
  -0.11672,  -0.19515,  -0.34917
  -0.11653,  -0.19544,  -0.34990
  -0.11634,  -0.19571,  -0.35063
  -0.11614,  -0.19599,  -0.35136
  -0.11594,  -0.19626,  -0.35210
  -0.11573,  -0.19652,  -0.35283
  -0.11552,  -0.19678,  -0.35356
  -0.11530,  -0.19704,  -0.35430
  -0.11508,  -0.19729,  -0.35504
  -0.11486,  -0.19754,  -0.35577
  -0.11463,  -0.19778,  -0.35651
  -0.11439,  -0.19802,  -0.35725
  -0.11416,  -0.19826,  -0.35799
  -0.11391,  -0.19849,  -0.35874
  -0.11366,  -0.19871,  -0.35948
  -0.11341,  -0.19894,  -0.36022
  -0.11315,  -0.19915,  -0.36096
  -0.11289,  -0.19937,  -0.36171
  -0.11263,  -0.19958,  -0.36246
  -0.11236,  -0.19978,  -0.36320
  -0.11208,  -0.19998,  -0.36395
  -0.11180,  -0.20018,  -0.36470
  -0.11151,  -0.20037,  -0.36544
  -0.11122,  -0.20056,  -0.36619
  -0.11093,  -0.20074,  -0.36694
  -0.11063,  -0.20092,  -0.36769
  -0.11033,  -0.20110,  -0.36844
  -0.11002,  -0.20127,  -0.36919
  -0.10971,  -0.20143,  -0.36994
  -0.10939,  -0.20159,  -0.37070
  -0.10907,  -0.20175,  -0.37145
  -0.10874,  -0.20190,  -0.37220
  -0.10841,  -0.20205,  -0.37295
  -0.10807,  -0.20220,  -0.37371
  -0.10773,  -0.20234,  -0.37446
  -0.10739,  -0.20247,  -0.37521
  -0.10704,  -0.20260,  -0.37597
  -0.10668,  -0.20273,  -0.37672
  -0.10632,  -0.20285,  -0.37747
  -0.10596,  -0.20297,  -0.37823
  -0.10559,  -0.20308,  -0.37898
  -0.10522,  -0.20319,  -0.37974
  -0.10484,  -0.20329,  -0.38049
  -0.10446,  -0.20339,  -0.38124
  -0.10407,  -0.20349,  -0.38200
  -0.10368,  -0.20358,  -0.38275
  -0.10328,  -0.20367,  -0.38350
  -0.10288,  -0.20375,  -0.38426
  -0.10248,  -0.20383,  -0.38501
  -0.10207,  -0.20390,  -0.38576
  -0.10165,  -0.20397,  -0.38651
  -0.10123,  -0.20403,  -0.38727
  -0.10081,  -0.20409,  -0.38802
  -0.10038,  -0.20415,  -0.38877
  -0.09995,  -0.20420,  -0.38952
  -0.09951,  -0.20424,  -0.39027
  -0.09907,  -0.20429,  -0.39102
  -0.09863,  -0.20432,  -0.39177
  -0.09817,  -0.20436,  -0.39251
  -0.09772,  -0.20439,  -0.39326
  -0.09726,  -0.20441,  -0.39401
  -0.09679,  -0.20443,  -0.39475
  -0.09633,  -0.20445,  -0.39550
  -0.09585,  -0.20446,  -0.39624
  -0.09537,  -0.20446,  -0.39698
  -0.09489,  -0.20446,  -0.39772
  -0.09441,  -0.20446,  -0.39846
  -0.09391,  -0.20445,  -0.39920
  -0.09342,  -0.20444,  -0.39994
  -0.09292,  -0.20443,  -0.40068
  -0.09241,  -0.20441,  -0.40142
  -0.09191,  -0.20438,  -0.40215
  -0.09139,  -0.20435,  -0.40288
  -0.09087,  -0.20432,  -0.40362
  -0.09035,  -0.20428,  -0.40435
  -0.08983,  -0.20424,  -0.40508
  -0.08930,  -0.20419,  -0.40580
  -0.08876,  -0.20414,  -0.40653
  -0.08822,  -0.20408,  -0.40725
  -0.08768,  -0.20402,  -0.40798
  -0.08713,  -0.20395,  -0.40870
  -0.08658,  -0.20388,  -0.40942
  -0.08602,  -0.20381,  -0.41014
  -0.08546,  -0.20373,  -0.41085
  -0.08490,  -0.20365,  -0.41157
  -0.08433,  -0.20356,  -0.41228
  -0.08376,  -0.20347,  -0.41299
  -0.08318,  -0.20337,  -0.41370
  -0.08260,  -0.20327,  -0.41440
  -0.08201,  -0.20316,  -0.41511
  -0.08142,  -0.20305,  -0.41581
  -0.08083,  -0.20294,  -0.41651
  -0.08023,  -0.20282,  -0.41720
  -0.07963,  -0.20270,  -0.41790
  -0.07902,  -0.20257,  -0.41859
  -0.07841,  -0.20244,  -0.41928
  -0.07780,  -0.20230,  -0.41997
  -0.07718,  -0.20216,  -0.42065
  -0.07656,  -0.20201,  -0.42133
  -0.07593,  -0.20186,  -0.42201
  -0.07530,  -0.20171,  -0.42269
  -0.07467,  -0.20155,  -0.42336
  -0.07403,  -0.20139,  -0.42404
  -0.07339,  -0.20122,  -0.42470
  -0.07275,  -0.20105,  -0.42537
  -0.07210,  -0.20087,  -0.42603
  -0.07144,  -0.20069,  -0.42669
  -0.07079,  -0.20050,  -0.42735
  -0.07013,  -0.20031,  -0.42800
  -0.06946,  -0.20012,  -0.42865
  -0.06880,  -0.19992,  -0.42930
  -0.06812,  -0.19971,  -0.42994
  -0.06745,  -0.19951,  -0.43058
  -0.06677,  -0.19929,  -0.43122
  -0.06609,  -0.19908,  -0.43185
  -0.06540,  -0.19886,  -0.43248
  -0.06471,  -0.19863,  -0.43311
  -0.06402,  -0.19840,  -0.43373
  -0.06333,  -0.19817,  -0.43435
  -0.06263,  -0.19793,  -0.43497
  -0.06192,  -0.19768,  -0.43558
  -0.06122,  -0.19744,  -0.43618
  -0.06051,  -0.19718,  -0.43679
  -0.05979,  -0.19693,  -0.43739
  -0.05908,  -0.19667,  -0.43798
  -0.05836,  -0.19640,  -0.43858
  -0.05763,  -0.19613,  -0.43916
  -0.05691,  -0.19586,  -0.43975
  -0.05618,  -0.19558,  -0.44033
  -0.05545,  -0.19530,  -0.44090
  -0.05471,  -0.19501,  -0.44147
  -0.05397,  -0.19472,  -0.44204
  -0.05323,  -0.19442,  -0.44260
  -0.05248,  -0.19412,  -0.44316
  -0.05173,  -0.19382,  -0.44371
  -0.05098,  -0.19351,  -0.44426
  -0.05023,  -0.19320,  -0.44481
  -0.04947,  -0.19288,  -0.44535
  -0.04871,  -0.19256,  -0.44588
  -0.04795,  -0.19223,  -0.44641
  -0.04718,  -0.19190,  -0.44693
  -0.04642,  -0.19157,  -0.44745
  -0.04565,  -0.19123,  -0.44797
  -0.04487,  -0.19088,  -0.44848
  -0.04409,  -0.19054,  -0.44898
  -0.04332,  -0.19018,  -0.44948
  -0.04253,  -0.18983,  -0.44998
  -0.04175,  -0.18947,  -0.45047
  -0.04096,  -0.18910,  -0.45095
  -0.04017,  -0.18873,  -0.45143
  -0.03938,  -0.18836,  -0.45190
  -0.03859,  -0.18798,  -0.45237
  -0.03779,  -0.18760,  -0.45283
  -0.03699,  -0.18722,  -0.45329
  -0.03619,  -0.18683,  -0.45374
  -0.03539,  -0.18643,  -0.45419
  -0.03458,  -0.18603,  -0.45463
  -0.03377,  -0.18563,  -0.45506
  -0.03296,  -0.18522,  -0.45549
  -0.03215,  -0.18481,  -0.45591
  -0.03133,  -0.18440,  -0.45633
  -0.03052,  -0.18398,  -0.45674
  -0.02970,  -0.18355,  -0.45714
  -0.02888,  -0.18312,  -0.45754
  -0.02806,  -0.18269,  -0.45794
  -0.02723,  -0.18226,  -0.45832
  -0.02641,  -0.18181,  -0.45870
  -0.02558,  -0.18137,  -0.45908
  -0.02475,  -0.18092,  -0.45944
  -0.02392,  -0.18047,  -0.45980
  -0.02308,  -0.18001,  -0.46016
  -0.02225,  -0.17955,  -0.46051
  -0.02141,  -0.17909,  -0.46085
  -0.02057,  -0.17862,  -0.46118
  -0.01973,  -0.17814,  -0.46151
  -0.01889,  -0.17766,  -0.46183
  -0.01805,  -0.17718,  -0.46215
  -0.01721,  -0.17670,  -0.46245
  -0.01636,  -0.17621,  -0.46276
  -0.01552,  -0.17571,  -0.46305
  -0.01467,  -0.17522,  -0.46334
  -0.01382,  -0.17471,  -0.46362
  -0.01297,  -0.17421,  -0.46389
  -0.01212,  -0.17370,  -0.46416
  -0.01127,  -0.17318,  -0.46442
  -0.01041,  -0.17267,  -0.46467
  -0.00956,  -0.17214,  -0.46491
  -0.00871,  -0.17162,  -0.46515
  -0.00785,  -0.17109,  -0.46538
  -0.00699,  -0.17055,  -0.46560
  -0.00614,  -0.17002,  -0.46582
