# epsilon_xx, epsilon_yy, epsilon_xy
  -0.11981,  -0.14366,  -0.13591
  -0.12073,  -0.14492,  -0.13713
  -0.12165,  -0.14618,  -0.13834
  -0.12257,  -0.14745,  -0.13956
  -0.12348,  -0.14871,  -0.14078
  -0.12440,  -0.14998,  -0.14201
  -0.12532,  -0.15124,  -0.14323
  -0.12623,  -0.15251,  -0.14446
  -0.12715,  -0.15377,  -0.14568
  -0.12806,  -0.15504,  -0.14691
  -0.12898,  -0.15631,  -0.14815
  -0.12989,  -0.15758,  -0.14938
  -0.13081,  -0.15884,  -0.15061
  -0.13172,  -0.16011,  -0.15185
  -0.13263,  -0.16138,  -0.15309
  -0.13354,  -0.16265,  -0.15433
  -0.13446,  -0.16392,  -0.15557
  -0.13537,  -0.16518,  -0.15682
  -0.13628,  -0.16645,  -0.15806
  -0.13719,  -0.16772,  -0.15931
  -0.13810,  -0.16899,  -0.16056
  -0.13901,  -0.17026,  -0.16180
  -0.13991,  -0.17152,  -0.16306
  -0.14082,  -0.17279,  -0.16431
  -0.14173,  -0.17406,  -0.16556
  -0.14264,  -0.17532,  -0.16682
  -0.14354,  -0.17659,  -0.16808
  -0.14445,  -0.17786,  -0.16934
  -0.14535,  -0.17912,  -0.17059
  -0.14626,  -0.18039,  -0.17186
  -0.14716,  -0.18165,  -0.17312
  -0.14806,  -0.18292,  -0.17438
  -0.14896,  -0.18418,  -0.17565
  -0.14986,  -0.18544,  -0.17691
  -0.15076,  -0.18670,  -0.17818
  -0.15166,  -0.18796,  -0.17945
  -0.15256,  -0.18922,  -0.18072
  -0.15346,  -0.19048,  -0.18199
  -0.15435,  -0.19174,  -0.18327
  -0.15525,  -0.19300,  -0.18454
  -0.15614,  -0.19425,  -0.18581
  -0.15704,  -0.19551,  -0.18709
  -0.15793,  -0.19676,  -0.18837
  -0.15882,  -0.19801,  -0.18964
  -0.15971,  -0.19927,  -0.19092
  -0.16060,  -0.20052,  -0.19220
  -0.16149,  -0.20176,  -0.19348
  -0.16238,  -0.20301,  -0.19476
  -0.16327,  -0.20426,  -0.19605
  -0.16415,  -0.20550,  -0.19733
  -0.16503,  -0.20674,  -0.19861
  -0.16592,  -0.20798,  -0.19990
  -0.16680,  -0.20922,  -0.20118
  -0.16768,  -0.21046,  -0.20247
  -0.16856,  -0.21170,  -0.20375
  -0.16944,  -0.21293,  -0.20504
  -0.17031,  -0.21416,  -0.20633
  -0.17119,  -0.21539,  -0.20761
  -0.17206,  -0.21662,  -0.20890
  -0.17293,  -0.21785,  -0.21019
  -0.17380,  -0.21907,  -0.21148
  -0.17467,  -0.22029,  -0.21277
  -0.17554,  -0.22151,  -0.21406
  -0.17640,  -0.22273,  -0.21535
  -0.17727,  -0.22394,  -0.21664
  -0.17813,  -0.22515,  -0.21793
  -0.17899,  -0.22636,  -0.21922
  -0.17985,  -0.22757,  -0.22051
  -0.18071,  -0.22878,  -0.22180
  -0.18156,  -0.22998,  -0.22309
  -0.18241,  -0.23118,  -0.22439
  -0.18327,  -0.23237,  -0.22568
  -0.18412,  -0.23357,  -0.22697
  -0.18496,  -0.23476,  -0.22826
  -0.18581,  -0.23595,  -0.22955
  -0.18665,  -0.23713,  -0.23084
  -0.18749,  -0.23831,  -0.23213
  -0.18833,  -0.23949,  -0.23342
  -0.18917,  -0.24067,  -0.23471
  -0.19000,  -0.24184,  -0.23600
  -0.19084,  -0.24301,  -0.23729
  -0.19167,  -0.24417,  -0.23858
  -0.19250,  -0.24533,  -0.23986
  -0.19332,  -0.24649,  -0.24115
  -0.19414,  -0.24765,  -0.24244
  -0.19497,  -0.24880,  -0.24372
  -0.19578,  -0.24994,  -0.24501
  -0.19660,  -0.25109,  -0.24629
  -0.19741,  -0.25223,  -0.24758
  -0.19822,  -0.25336,  -0.24886
  -0.19903,  -0.25450,  -0.25014
  -0.19984,  -0.25562,  -0.25142
  -0.20064,  -0.25675,  -0.25271
  -0.20144,  -0.25787,  -0.25399
  -0.20223,  -0.25898,  -0.25526
  -0.20303,  -0.26009,  -0.25654
  -0.20382,  -0.26120,  -0.25782
  -0.20461,  -0.26230,  -0.25909
  -0.20539,  -0.26340,  -0.26037
  -0.20617,  -0.26450,  -0.26164
  -0.20695,  -0.26558,  -0.26291
  -0.20773,  -0.26667,  -0.26418
  -0.20850,  -0.26775,  -0.26545
  -0.20927,  -0.26882,  -0.26672
  -0.21003,  -0.26989,  -0.26798
  -0.21079,  -0.27096,  -0.26924
  -0.21155,  -0.27202,  -0.27051
  -0.21231,  -0.27307,  -0.27177
  -0.21306,  -0.27412,  -0.27303
  -0.21380,  -0.27517,  -0.27428
  -0.21455,  -0.27621,  -0.27554
  -0.21529,  -0.27724,  -0.27679
  -0.21602,  -0.27827,  -0.27804
  -0.21676,  -0.27930,  -0.27929
  -0.21749,  -0.28031,  -0.28054
  -0.21821,  -0.28133,  -0.28179
  -0.21893,  -0.28233,  -0.28303
  -0.21965,  -0.28334,  -0.28427
  -0.22036,  -0.28433,  -0.28551
  -0.22107,  -0.28532,  -0.28675
  -0.22177,  -0.28631,  -0.28798
  -0.22247,  -0.28728,  -0.28921
  -0.22317,  -0.28826,  -0.29044
  -0.22386,  -0.28922,  -0.29167
  -0.22455,  -0.29018,  -0.29290
  -0.22523,  -0.29113,  -0.29412
  -0.22591,  -0.29208,  -0.29534
  -0.22658,  -0.29302,  -0.29656
  -0.22725,  -0.29396,  -0.29777
  -0.22792,  -0.29489,  -0.29898
  -0.22857,  -0.29581,  -0.30019
  -0.22923,  -0.29672,  -0.30140
  -0.22988,  -0.29763,  -0.30260
  -0.23052,  -0.29853,  -0.30380
  -0.23116,  -0.29943,  -0.30500
  -0.23180,  -0.30032,  -0.30619
  -0.23243,  -0.30120,  -0.30738
  -0.23305,  -0.30207,  -0.30857
  -0.23367,  -0.30294,  -0.30975
  -0.23428,  -0.30380,  -0.31093
  -0.23489,  -0.30466,  -0.31211
  -0.23550,  -0.30550,  -0.31328
  -0.23609,  -0.30634,  -0.31446
  -0.23669,  -0.30717,  -0.31562
  -0.23727,  -0.30800,  -0.31679
  -0.23785,  -0.30881,  -0.31795
  -0.23843,  -0.30962,  -0.31910
  -0.23900,  -0.31042,  -0.32026
  -0.23956,  -0.31122,  -0.32140
  -0.24012,  -0.31201,  -0.32255
  -0.24067,  -0.31278,  -0.32369
  -0.24122,  -0.31355,  -0.32483
  -0.24176,  -0.31432,  -0.32596
  -0.24229,  -0.31507,  -0.32709
  -0.24282,  -0.31582,  -0.32822
  -0.24334,  -0.31656,  -0.32934
  -0.24386,  -0.31729,  -0.33046
  -0.24437,  -0.31801,  -0.33157
  -0.24487,  -0.31873,  -0.33268
  -0.24536,  -0.31943,  -0.33378
  -0.24585,  -0.32013,  -0.33488
  -0.24634,  -0.32082,  -0.33598
  -0.24681,  -0.32150,  -0.33707
  -0.24728,  -0.32218,  -0.33816
  -0.24775,  -0.32284,  -0.33924
  -0.24820,  -0.32349,  -0.34032
  -0.24865,  -0.32414,  -0.34139
  -0.24909,  -0.32478,  -0.34246
  -0.24953,  -0.32541,  -0.34352
  -0.24996,  -0.32603,  -0.34458
  -0.25038,  -0.32664,  -0.34563
  -0.25079,  -0.32724,  -0.34668
  -0.25120,  -0.32784,  -0.34772
  -0.25160,  -0.32842,  -0.34876
  -0.25199,  -0.32900,  -0.34980
  -0.25237,  -0.32956,  -0.35083
  -0.25275,  -0.33012,  -0.35185
  -0.25312,  -0.33067,  -0.35287
  -0.25348,  -0.33121,  -0.35388
  -0.25383,  -0.33173,  -0.35489
  -0.25418,  -0.33225,  -0.35589
  -0.25452,  -0.33276,  -0.35689
  -0.25485,  -0.33326,  -0.35788
  -0.25517,  -0.33376,  -0.35886
  -0.25549,  -0.33424,  -0.35984
  -0.25579,  -0.33471,  -0.36082
  -0.25609,  -0.33517,  -0.36179
  -0.25638,  -0.33562,  -0.36275
  -0.25666,  -0.33606,  -0.36371
  -0.25694,  -0.33650,  -0.36466
  -0.25720,  -0.33692,  -0.36561
  -0.25746,  -0.33733,  -0.36655
  -0.25771,  -0.33773,  -0.36748
  -0.25795,  -0.33813,  -0.36841
  -0.25818,  -0.33851,  -0.36933
  -0.25840,  -0.33888,  -0.37025
  -0.25861,  -0.33924,  -0.37116
  -0.25882,  -0.33959,  -0.37206
  -0.25902,  -0.33993,  -0.37296
  -0.25920,  -0.34026,  -0.37385
  -0.25938,  -0.34058,  -0.37474
  -0.25955,  -0.34089,  -0.37562
  -0.25971,  -0.34119,  -0.37649
  -0.25986,  -0.34148,  -0.37736
  -0.26001,  -0.34176,  -0.37822
  -0.26014,  -0.34203,  -0.37907
  -0.26026,  -0.34229,  -0.37992
  -0.26038,  -0.34253,  -0.38076
  -0.26048,  -0.34277,  -0.38159
  -0.26058,  -0.34299,  -0.38242
  -0.26066,  -0.34321,  -0.38324
  -0.26074,  -0.34341,  -0.38405
  -0.26081,  -0.34360,  -0.38486
  -0.26086,  -0.34378,  -0.38566
  -0.26091,  -0.34396,  -0.38645
  -0.26095,  -0.34412,  -0.38724
  -0.26098,  -0.34426,  -0.38802
  -0.26099,  -0.34440,  -0.38879
  -0.26100,  -0.34453,  -0.38955
  -0.26100,  -0.34464,  -0.39031
  -0.26099,  -0.34475,  -0.39106
  -0.26096,  -0.34484,  -0.39181
  -0.26093,  -0.34492,  -0.39254
  -0.26089,  -0.34499,  -0.39327
  -0.26084,  -0.34505,  -0.39400
  -0.26077,  -0.34510,  -0.39471
  -0.26070,  -0.34513,  -0.39542
  -0.26061,  -0.34516,  -0.39612
  -0.26052,  -0.34517,  -0.39681
  -0.26041,  -0.34517,  -0.39750
  -0.26030,  -0.34516,  -0.39818
  -0.26017,  -0.34514,  -0.39885
  -0.26003,  -0.34511,  -0.39951
  -0.25988,  -0.34507,  -0.40017
  -0.25972,  -0.34501,  -0.40081
  -0.25955,  -0.34494,  -0.40145
  -0.25937,  -0.34486,  -0.40209
  -0.25918,  -0.34477,  -0.40271
  -0.25898,  -0.34467,  -0.40333
  -0.25876,  -0.34456,  -0.40394
  -0.25854,  -0.34443,  -0.40454
  -0.25830,  -0.34429,  -0.40514
  -0.25805,  -0.34414,  -0.40572
  -0.25780,  -0.34398,  -0.40630
  -0.25753,  -0.34381,  -0.40687
  -0.25724,  -0.34362,  -0.40743
  -0.25695,  -0.34343,  -0.40799
  -0.25665,  -0.34322,  -0.40854
  -0.25633,  -0.34300,  -0.40907
  -0.25600,  -0.34276,  -0.40960
  -0.25566,  -0.34252,  -0.41013
  -0.25531,  -0.34226,  -0.41064
  -0.25495,  -0.34200,  -0.41115
  -0.25458,  -0.34171,  -0.41165
  -0.25419,  -0.34142,  -0.41214
  -0.25379,  -0.34112,  -0.41262
  -0.25338,  -0.34080,  -0.41309
  -0.25296,  -0.34047,  -0.41356
  -0.25253,  -0.34013,  -0.41402
  -0.25208,  -0.33978,  -0.41447
  -0.25162,  -0.33941,  -0.41491
  -0.25116,  -0.33904,  -0.41534
  -0.25067,  -0.33865,  -0.41576
  -0.25018,  -0.33825,  -0.41618
  -0.24967,  -0.33783,  -0.41659
  -0.24916,  -0.33741,  -0.41699
  -0.24863,  -0.33697,  -0.41738
  -0.24808,  -0.33652,  -0.41776
  -0.24753,  -0.33606,  -0.41813
  -0.24696,  -0.33558,  -0.41850
  -0.24638,  -0.33510,  -0.41885
  -0.24579,  -0.33460,  -0.41920
  -0.24518,  -0.33409,  -0.41954
  -0.24457,  -0.33356,  -0.41987
  -0.24394,  -0.33303,  -0.42020
  -0.24329,  -0.33248,  -0.42051
  -0.24264,  -0.33192,  -0.42082
  -0.24197,  -0.33135,  -0.42111
  -0.24129,  -0.33076,  -0.42140
  -0.24060,  -0.33017,  -0.42168
  -0.23989,  -0.32956,  -0.42195
  -0.23917,  -0.32894,  -0.42221
  -0.23844,  -0.32831,  -0.42247
  -0.23770,  -0.32766,  -0.42271
  -0.23694,  -0.32700,  -0.42295
  -0.23617,  -0.32633,  -0.42318
  -0.23539,  -0.32565,  -0.42340
  -0.23459,  -0.32496,  -0.42361
  -0.23378,  -0.32425,  -0.42381
  -0.23296,  -0.32353,  -0.42400
  -0.23213,  -0.32280,  -0.42419
  -0.23128,  -0.32206,  -0.42436
  -0.23042,  -0.32131,  -0.42453
  -0.22954,  -0.32054,  -0.42469
  -0.22866,  -0.31976,  -0.42483
  -0.22776,  -0.31897,  -0.42498
  -0.22684,  -0.31817,  -0.42511
  -0.22591,  -0.31735,  -0.42523
  -0.22498,  -0.31652,  -0.42534
  -0.22402,  -0.31568,  -0.42545
  -0.22306,  -0.31483,  -0.42555
  -0.22208,  -0.31397,  -0.42563
  -0.22108,  -0.31309,  -0.42571
  -0.22008,  -0.31220,  -0.42578
  -0.21906,  -0.31130,  -0.42584
  -0.21802,  -0.31039,  -0.42590
  -0.21698,  -0.30947,  -0.42594
  -0.21592,  -0.30853,  -0.42598
  -0.21484,  -0.30758,  -0.42600
  -0.21376,  -0.30662,  -0.42602
  -0.21266,  -0.30565,  -0.42603
  -0.21155,  -0.30467,  -0.42603
  -0.21042,  -0.30367,  -0.42602
  -0.20928,  -0.30266,  -0.42600
  -0.20812,  -0.30165,  -0.42597
  -0.20696,  -0.30061,  -0.42594
  -0.20578,  -0.29957,  -0.42590
  -0.20458,  -0.29852,  -0.42584
  -0.20338,  -0.29745,  -0.42578
  -0.20215,  -0.29637,  -0.42571
  -0.20092,  -0.29528,  -0.42563
  -0.19967,  -0.29418,  -0.42554
  -0.19841,  -0.29307,  -0.42545
  -0.19713,  -0.29194,  -0.42534
  -0.19585,  -0.29080,  -0.42523
  -0.19454,  -0.28966,  -0.42511
  -0.19323,  -0.28850,  -0.42498
  -0.19190,  -0.28733,  -0.42484
  -0.19056,  -0.28614,  -0.42469
  -0.18920,  -0.28495,  -0.42453
  -0.18783,  -0.28374,  -0.42436
  -0.18645,  -0.28252,  -0.42419
  -0.18505,  -0.28130,  -0.42401
  -0.18364,  -0.28006,  -0.42381
  -0.18222,  -0.27880,  -0.42361
  -0.18078,  -0.27754,  -0.42341
  -0.17933,  -0.27627,  -0.42319
  -0.17786,  -0.27498,  -0.42296
  -0.17639,  -0.27369,  -0.42273
  -0.17489,  -0.27238,  -0.42248
  -0.17339,  -0.27106,  -0.42223
  -0.17187,  -0.26973,  -0.42197
  -0.17034,  -0.26839,  -0.42171
  -0.16879,  -0.26704,  -0.42143
  -0.16723,  -0.26567,  -0.42114
  -0.16566,  -0.26430,  -0.42085
  -0.16408,  -0.26291,  -0.42055
  -0.16248,  -0.26152,  -0.42024
  -0.16086,  -0.26011,  -0.41992
  -0.15924,  -0.25869,  -0.41959
  -0.15760,  -0.25726,  -0.41926
  -0.15595,  -0.25583,  -0.41891
  -0.15428,  -0.25438,  -0.41856
  -0.15260,  -0.25292,  -0.41820
  -0.15091,  -0.25144,  -0.41783
  -0.14920,  -0.24996,  -0.41746
  -0.14748,  -0.24847,  -0.41707
  -0.14575,  -0.24697,  -0.41668
  -0.14401,  -0.24545,  -0.41628
  -0.14225,  -0.24393,  -0.41587
  -0.14048,  -0.24240,  -0.41545
  -0.13869,  -0.24085,  -0.41503
  -0.13689,  -0.23930,  -0.41460
  -0.13508,  -0.23773,  -0.41415
  -0.13326,  -0.23616,  -0.41371
  -0.13142,  -0.23457,  -0.41325
  -0.12957,  -0.23298,  -0.41278
  -0.12771,  -0.23137,  -0.41231
  -0.12583,  -0.22975,  -0.41183
  -0.12394,  -0.22813,  -0.41134
  -0.12204,  -0.22649,  -0.41085
  -0.12012,  -0.22485,  -0.41034
  -0.11820,  -0.22319,  -0.40983
  -0.11626,  -0.22153,  -0.40931
  -0.11430,  -0.21985,  -0.40879
  -0.11234,  -0.21817,  -0.40825
  -0.11036,  -0.21647,  -0.40771
  -0.10837,  -0.21477,  -0.40716
  -0.10636,  -0.21306,  -0.40661
  -0.10435,  -0.21134,  -0.40604
  -0.10232,  -0.20960,  -0.40547
  -0.10027,  -0.20786,  -0.40489
  -0.09822,  -0.20611,  -0.40431
  -0.09615,  -0.20435,  -0.40371
  -0.09407,  -0.20258,  -0.40311
  -0.09198,  -0.20080,  -0.40250
  -0.08988,  -0.19901,  -0.40189
  -0.08776,  -0.19722,  -0.40127
  -0.08564,  -0.19541,  -0.40064
  -0.08350,  -0.19360,  -0.40000
  -0.08134,  -0.19177,  -0.39936
  -0.07918,  -0.18994,  -0.39871
  -0.07700,  -0.18810,  -0.39805
  -0.07481,  -0.18625,  -0.39738
  -0.07261,  -0.18439,  -0.39671
  -0.07040,  -0.18252,  -0.39603
  -0.06818,  -0.18064,  -0.39535
  -0.06594,  -0.17876,  -0.39466
  -0.06370,  -0.17687,  -0.39396
  -0.06144,  -0.17496,  -0.39325
  -0.05917,  -0.17305,  -0.39254
  -0.05688,  -0.17114,  -0.39182
  -0.05459,  -0.16921,  -0.39110
  -0.05229,  -0.16727,  -0.39037
  -0.04997,  -0.16533,  -0.38963
  -0.04764,  -0.16338,  -0.38889
  -0.04530,  -0.16142,  -0.38813
  -0.04295,  -0.15945,  -0.38738
  -0.04059,  -0.15748,  -0.38661
  -0.03822,  -0.15549,  -0.38585
  -0.03584,  -0.15350,  -0.38507
  -0.03344,  -0.15150,  -0.38429
  -0.03104,  -0.14950,  -0.38350
  -0.02862,  -0.14748,  -0.38271
  -0.02620,  -0.14546,  -0.38191
  -0.02376,  -0.14343,  -0.38110
  -0.02131,  -0.14140,  -0.38029
  -0.01885,  -0.13935,  -0.37947
  -0.01638,  -0.13730,  -0.37865
  -0.01390,  -0.13524,  -0.37782
  -0.01142,  -0.13317,  -0.37698
  -0.00892,  -0.13110,  -0.37614
  -0.00641,  -0.12902,  -0.37530
  -0.00389,  -0.12693,  -0.37445
  -0.00136,  -0.12484,  -0.37359
   0.00118,  -0.12274,  -0.37273
   0.00373,  -0.12063,  -0.37186
   0.00629,  -0.11852,  -0.37099
   0.00886,  -0.11639,  -0.37011
   0.01144,  -0.11427,  -0.36922
   0.01403,  -0.11213,  -0.36834
   0.01663,  -0.10999,  -0.36744
   0.01924,  -0.10784,  -0.36654
   0.02185,  -0.10569,  -0.36564
   0.02448,  -0.10353,  -0.36473
   0.02711,  -0.10136,  -0.36382
   0.02976,  -0.09919,  -0.36290
   0.03241,  -0.09701,  -0.36197
   0.03507,  -0.09482,  -0.36105
   0.03774,  -0.09263,  -0.36011
   0.04042,  -0.09043,  -0.35917
   0.04311,  -0.08823,  -0.35823
   0.04581,  -0.08602,  -0.35729
   0.04851,  -0.08380,  -0.35633
   0.05123,  -0.08158,  -0.35538
   0.05395,  -0.07935,  -0.35442
   0.05668,  -0.07712,  -0.35345
   0.05942,  -0.07488,  -0.35249
   0.06216,  -0.07264,  -0.35151
   0.06492,  -0.07039,  -0.35054
   0.06768,  -0.06814,  -0.34956
   0.07045,  -0.06588,  -0.34857
   0.07323,  -0.06361,  -0.34758
   0.07601,  -0.06134,  -0.34659
   0.07880,  -0.05907,  -0.34559
   0.08160,  -0.05678,  -0.34459
   0.08441,  -0.05450,  -0.34359
   0.08723,  -0.05221,  -0.34258
   0.09005,  -0.04991,  -0.34157
   0.09287,  -0.04761,  -0.34055
   0.09571,  -0.04531,  -0.33953
   0.09855,  -0.04300,  -0.33851
   0.10140,  -0.04068,  -0.33749
   0.10425,  -0.03837,  -0.33646
   0.10712,  -0.03604,  -0.33543
   0.10998,  -0.03371,  -0.33439
   0.11286,  -0.03138,  -0.33335
   0.11574,  -0.02905,  -0.33231
   0.11862,  -0.02670,  -0.33127
   0.12152,  -0.02436,  -0.33022
   0.12441,  -0.02201,  -0.32917
   0.12732,  -0.01966,  -0.32812
   0.13023,  -0.01730,  -0.32706
   0.13314,  -0.01494,  -0.32600
   0.13606,  -0.01257,  -0.32494
   0.13899,  -0.01020,  -0.32388
   0.14192,  -0.00783,  -0.32281
   0.14485,  -0.00546,  -0.32174
   0.14779,  -0.00308,  -0.32067
   0.15074,  -0.00069,  -0.31960
   0.15369,   0.00170,  -0.31852
   0.15664,   0.00409,  -0.31744
   0.15960,   0.00648,  -0.31636
   0.16257,   0.00888,  -0.31528
   0.16554,   0.01128,  -0.31419
   0.16851,   0.01368,  -0.31311
   0.17148,   0.01609,  -0.31202
   0.17446,   0.01850,  -0.31093
   0.17745,   0.02091,  -0.30984
   0.18043,   0.02333,  -0.30874
   0.18343,   0.02575,  -0.30764
   0.18642,   0.02817,  -0.30655
   0.18942,   0.03059,  -0.30545
   0.19242,   0.03302,  -0.30435
   0.19542,   0.03545,  -0.30325
   0.19843,   0.03788,  -0.30214
   0.20144,   0.04032,  -0.30104
   0.20445,   0.04276,  -0.29993
   0.20747,   0.04520,  -0.29882
   0.21048,   0.04764,  -0.29771
   0.21350,   0.05009,  -0.29661
   0.21653,   0.05253,  -0.29549
   0.21955,   0.05498,  -0.29438
   0.22258,   0.05743,  -0.29327
   0.22560,   0.05989,  -0.29216
   0.22863,   0.06234,  -0.29104
   0.23167,   0.06480,  -0.28993
   0.23470,   0.06726,  -0.28881
   0.23773,   0.06972,  -0.28769
   0.24077,   0.07219,  -0.28658
   0.24381,   0.07465,  -0.28546
   0.24684,   0.07712,  -0.28434
   0.24988,   0.07959,  -0.28322
   0.25292,   0.08206,  -0.28211
   0.25596,   0.08453,  -0.28099
   0.25900,   0.08700,  -0.27987
   0.26204,   0.08948,  -0.27875
   0.26508,   0.09195,  -0.27763
   0.26812,   0.09443,  -0.27651
   0.27116,   0.09691,  -0.27539
   0.27420,   0.09939,  -0.27427
   0.27724,   0.10187,  -0.27315
   0.28028,   0.10435,  -0.27203
   0.28332,   0.10683,  -0.27091
   0.28636,   0.10932,  -0.26979
   0.28940,   0.11180,  -0.26868
   0.29243,   0.11428,  -0.26756
   0.29547,   0.11677,  -0.26644
   0.29850,   0.11926,  -0.26532
   0.30154,   0.12175,  -0.26421
   0.30457,   0.12423,  -0.26309
   0.30760,   0.12672,  -0.26198
   0.31062,   0.12921,  -0.26086
   0.31365,   0.13170,  -0.25975
   0.31667,   0.13419,  -0.25864
   0.31969,   0.13668,  -0.25753
   0.32271,   0.13917,  -0.25642
   0.32573,   0.14167,  -0.25531
   0.32874,   0.14416,  -0.25420
   0.33176,   0.14665,  -0.25309
   0.33476,   0.14914,  -0.25198
   0.33777,   0.15163,  -0.25088
   0.34077,   0.15412,  -0.24978
   0.34377,   0.15662,  -0.24867
   0.34677,   0.15911,  -0.24757
   0.34976,   0.16160,  -0.24647
   0.35275,   0.16409,  -0.24538
   0.35573,   0.16658,  -0.24428
   0.35871,   0.16907,  -0.24318
   0.36169,   0.17156,  -0.24209
