# epsilon_xx, epsilon_yy, epsilon_xy
   0.15999,  -0.05297,  -0.09509
   0.16327,  -0.05500,  -0.09628
   0.16657,  -0.05704,  -0.09749
   0.16987,  -0.05910,  -0.09871
   0.17317,  -0.06119,  -0.09994
   0.17649,  -0.06329,  -0.10118
   0.17981,  -0.06541,  -0.10243
   0.18313,  -0.06755,  -0.10369
   0.18646,  -0.06971,  -0.10496
   0.18978,  -0.07189,  -0.10625
   0.19311,  -0.07409,  -0.10754
   0.19645,  -0.07630,  -0.10885
   0.19978,  -0.07853,  -0.11017
   0.20311,  -0.08078,  -0.11150
   0.20644,  -0.08305,  -0.11284
   0.20976,  -0.08533,  -0.11420
   0.21308,  -0.08763,  -0.11557
   0.21640,  -0.08995,  -0.11694
   0.21972,  -0.09229,  -0.11834
   0.22302,  -0.09464,  -0.11974
   0.22633,  -0.09700,  -0.12116
   0.22962,  -0.09938,  -0.12259
   0.23291,  -0.10178,  -0.12403
   0.23618,  -0.10420,  -0.12548
   0.23945,  -0.10662,  -0.12695
   0.24271,  -0.10907,  -0.12843
   0.24596,  -0.11152,  -0.12993
   0.24919,  -0.11400,  -0.13143
   0.25241,  -0.11648,  -0.13295
   0.25562,  -0.11898,  -0.13448
   0.25882,  -0.12150,  -0.13603
   0.26200,  -0.12402,  -0.13759
   0.26516,  -0.12656,  -0.13916
   0.26831,  -0.12912,  -0.14075
   0.27144,  -0.13168,  -0.14235
   0.27456,  -0.13426,  -0.14396
   0.27765,  -0.13685,  -0.14558
   0.28073,  -0.13946,  -0.14722
   0.28379,  -0.14207,  -0.14887
   0.28683,  -0.14470,  -0.15054
   0.28985,  -0.14734,  -0.15221
   0.29285,  -0.14998,  -0.15391
   0.29582,  -0.15264,  -0.15561
   0.29877,  -0.15531,  -0.15733
   0.30170,  -0.15799,  -0.15906
   0.30461,  -0.16068,  -0.16080
   0.30749,  -0.16337,  -0.16256
   0.31035,  -0.16608,  -0.16433
   0.31318,  -0.16880,  -0.16611
   0.31599,  -0.17152,  -0.16791
   0.31877,  -0.17425,  -0.16972
   0.32153,  -0.17699,  -0.17154
   0.32425,  -0.17974,  -0.17338
   0.32695,  -0.18249,  -0.17522
   0.32963,  -0.18525,  -0.17708
   0.33227,  -0.18802,  -0.17896
   0.33488,  -0.19079,  -0.18084
   0.33747,  -0.19357,  -0.18274
   0.34002,  -0.19635,  -0.18465
   0.34255,  -0.19914,  -0.18657
   0.34504,  -0.20193,  -0.18851
   0.34751,  -0.20473,  -0.19045
   0.34994,  -0.20753,  -0.19241
   0.35234,  -0.21033,  -0.19438
   0.35471,  -0.21314,  -0.19636
   0.35704,  -0.21595,  -0.19835
   0.35935,  -0.21876,  -0.20036
   0.36161,  -0.22157,  -0.20237
   0.36385,  -0.22439,  -0.20440
   0.36605,  -0.22720,  -0.20643
   0.36822,  -0.23001,  -0.20848
   0.37035,  -0.23283,  -0.21054
   0.37245,  -0.23564,  -0.21261
   0.37452,  -0.23845,  -0.21469
   0.37655,  -0.24126,  -0.21678
   0.37854,  -0.24407,  -0.21887
   0.38050,  -0.24688,  -0.22098
   0.38242,  -0.24968,  -0.22310
   0.38430,  -0.25248,  -0.22523
   0.38615,  -0.25527,  -0.22736
   0.38796,  -0.25806,  -0.22951
   0.38974,  -0.26084,  -0.23166
   0.39148,  -0.26362,  -0.23382
   0.39318,  -0.26640,  -0.23599
   0.39484,  -0.26916,  -0.23817
   0.39646,  -0.27192,  -0.24036
   0.39805,  -0.27467,  -0.24255
   0.39960,  -0.27741,  -0.24475
   0.40111,  -0.28014,  -0.24696
   0.40259,  -0.28287,  -0.24918
   0.40402,  -0.28558,  -0.25140
   0.40542,  -0.28828,  -0.25363
   0.40678,  -0.29097,  -0.25586
   0.40809,  -0.29365,  -0.25810
   0.40937,  -0.29632,  -0.26035
   0.41062,  -0.29898,  -0.26260
   0.41182,  -0.30162,  -0.26485
   0.41298,  -0.30424,  -0.26712
   0.41410,  -0.30685,  -0.26938
   0.41519,  -0.30945,  -0.27165
   0.41623,  -0.31203,  -0.27393
   0.41724,  -0.31459,  -0.27620
   0.41820,  -0.31714,  -0.27848
   0.41913,  -0.31967,  -0.28077
   0.42002,  -0.32218,  -0.28306
   0.42086,  -0.32467,  -0.28535
   0.42167,  -0.32714,  -0.28764
   0.42244,  -0.32959,  -0.28993
   0.42316,  -0.33202,  -0.29223
   0.42385,  -0.33443,  -0.29453
   0.42450,  -0.33682,  -0.29683
   0.42511,  -0.33918,  -0.29912
   0.42567,  -0.34152,  -0.30142
   0.42620,  -0.34384,  -0.30372
   0.42669,  -0.34613,  -0.30602
   0.42714,  -0.34840,  -0.30832
   0.42754,  -0.35064,  -0.31062
   0.42791,  -0.35285,  -0.31292
   0.42824,  -0.35504,  -0.31522
   0.42853,  -0.35720,  -0.31751
   0.42877,  -0.35933,  -0.31980
   0.42898,  -0.36143,  -0.32209
   0.42915,  -0.36350,  -0.32438
   0.42928,  -0.36555,  -0.32666
   0.42937,  -0.36756,  -0.32895
   0.42942,  -0.36954,  -0.33122
   0.42942,  -0.37149,  -0.33350
   0.42939,  -0.37340,  -0.33576
   0.42932,  -0.37529,  -0.33803
   0.42921,  -0.37714,  -0.34029
   0.42906,  -0.37895,  -0.34254
   0.42887,  -0.38073,  -0.34479
   0.42864,  -0.38247,  -0.34703
   0.42837,  -0.38418,  -0.34926
   0.42806,  -0.38585,  -0.35149
   0.42772,  -0.38749,  -0.35371
   0.42733,  -0.38909,  -0.35592
   0.42690,  -0.39064,  -0.35812
   0.42643,  -0.39216,  -0.36032
   0.42593,  -0.39364,  -0.36251
   0.42538,  -0.39509,  -0.36468
   0.42480,  -0.39649,  -0.36685
   0.42418,  -0.39784,  -0.36901
   0.42352,  -0.39916,  -0.37116
   0.42282,  -0.40044,  -0.37330
   0.42208,  -0.40167,  -0.37542
   0.42130,  -0.40286,  -0.37754
   0.42048,  -0.40401,  -0.37964
   0.41962,  -0.40511,  -0.38173
   0.41873,  -0.40617,  -0.38381
   0.41780,  -0.40718,  -0.38587
   0.41683,  -0.40815,  -0.38793
   0.41582,  -0.40907,  -0.38996
   0.41477,  -0.40995,  -0.39199
   0.41368,  -0.41078,  -0.39400
   0.41256,  -0.41156,  -0.39599
   0.41140,  -0.41230,  -0.39797
   0.41019,  -0.41299,  -0.39993
   0.40896,  -0.41362,  -0.40188
   0.40768,  -0.41422,  -0.40381
   0.40637,  -0.41476,  -0.40572
   0.40502,  -0.41525,  -0.40762
   0.40363,  -0.41569,  -0.40949
   0.40220,  -0.41609,  -0.41135
   0.40074,  -0.41643,  -0.41319
   0.39924,  -0.41672,  -0.41501
   0.39770,  -0.41696,  -0.41681
   0.39613,  -0.41715,  -0.41860
   0.39452,  -0.41729,  -0.42036
   0.39287,  -0.41738,  -0.42210
   0.39119,  -0.41741,  -0.42382
   0.38946,  -0.41739,  -0.42551
   0.38771,  -0.41732,  -0.42719
   0.38591,  -0.41720,  -0.42884
   0.38408,  -0.41702,  -0.43047
   0.38222,  -0.41679,  -0.43207
   0.38032,  -0.41651,  -0.43366
   0.37838,  -0.41617,  -0.43521
   0.37641,  -0.41578,  -0.43675
   0.37440,  -0.41534,  -0.43825
   0.37236,  -0.41484,  -0.43973
   0.37028,  -0.41429,  -0.44119
   0.36817,  -0.41368,  -0.44262
   0.36602,  -0.41302,  -0.44402
   0.36383,  -0.41230,  -0.44539
   0.36162,  -0.41153,  -0.44674
   0.35937,  -0.41070,  -0.44806
   0.35708,  -0.40982,  -0.44934
   0.35476,  -0.40889,  -0.45060
   0.35241,  -0.40790,  -0.45183
   0.35002,  -0.40685,  -0.45303
   0.34760,  -0.40575,  -0.45420
   0.34514,  -0.40460,  -0.45533
   0.34266,  -0.40338,  -0.45644
   0.34014,  -0.40212,  -0.45751
   0.33758,  -0.40080,  -0.45855
   0.33500,  -0.39942,  -0.45956
   0.33238,  -0.39799,  -0.46053
   0.32973,  -0.39650,  -0.46147
   0.32705,  -0.39496,  -0.46238
   0.32434,  -0.39337,  -0.46325
   0.32159,  -0.39171,  -0.46408
   0.31882,  -0.39001,  -0.46488
   0.31601,  -0.38825,  -0.46564
   0.31317,  -0.38643,  -0.46637
   0.31031,  -0.38456,  -0.46706
   0.30741,  -0.38264,  -0.46771
   0.30448,  -0.38066,  -0.46832
   0.30153,  -0.37863,  -0.46890
   0.29854,  -0.37655,  -0.46943
   0.29552,  -0.37441,  -0.46993
   0.29248,  -0.37221,  -0.47038
   0.28941,  -0.36997,  -0.47080
   0.28631,  -0.36767,  -0.47117
   0.28318,  -0.36532,  -0.47150
   0.28002,  -0.36291,  -0.47179
   0.27684,  -0.36045,  -0.47204
   0.27363,  -0.35794,  -0.47225
   0.27040,  -0.35538,  -0.47241
   0.26713,  -0.35277,  -0.47253
   0.26384,  -0.35010,  -0.47260
   0.26053,  -0.34739,  -0.47263
   0.25719,  -0.34462,  -0.47262
   0.25383,  -0.34180,  -0.47256
   0.25044,  -0.33893,  -0.47245
   0.24703,  -0.33602,  -0.47230
   0.24359,  -0.33305,  -0.47210
   0.24013,  -0.33003,  -0.47186
   0.23665,  -0.32696,  -0.47157
   0.23315,  -0.32385,  -0.47123
   0.22962,  -0.32068,  -0.47084
   0.22607,  -0.31747,  -0.47040
   0.22250,  -0.31421,  -0.46991
   0.21891,  -0.31090,  -0.46938
   0.21530,  -0.30755,  -0.46879
   0.21167,  -0.30414,  -0.46816
   0.20802,  -0.30069,  -0.46748
   0.20435,  -0.29720,  -0.46674
   0.20067,  -0.29366,  -0.46595
   0.19696,  -0.29007,  -0.46511
   0.19324,  -0.28644,  -0.46422
   0.18950,  -0.28277,  -0.46328
   0.18574,  -0.27905,  -0.46229
   0.18197,  -0.27529,  -0.46124
   0.17818,  -0.27148,  -0.46014
   0.17438,  -0.26764,  -0.45899
   0.17056,  -0.26374,  -0.45778
   0.16673,  -0.25981,  -0.45652
   0.16288,  -0.25584,  -0.45521
   0.15903,  -0.25182,  -0.45384
   0.15515,  -0.24777,  -0.45242
   0.15127,  -0.24367,  -0.45094
   0.14738,  -0.23954,  -0.44941
   0.14347,  -0.23536,  -0.44782
   0.13956,  -0.23115,  -0.44617
   0.13564,  -0.22690,  -0.44448
   0.13170,  -0.22261,  -0.44272
   0.12776,  -0.21828,  -0.44091
   0.12381,  -0.21392,  -0.43904
   0.11986,  -0.20952,  -0.43712
   0.11589,  -0.20509,  -0.43514
   0.11193,  -0.20062,  -0.43311
   0.10795,  -0.19611,  -0.43101
   0.10397,  -0.19157,  -0.42887
   0.09999,  -0.18700,  -0.42666
   0.09600,  -0.18239,  -0.42440
   0.09201,  -0.17775,  -0.42208
   0.08802,  -0.17308,  -0.41970
   0.08403,  -0.16838,  -0.41727
   0.08004,  -0.16365,  -0.41478
   0.07604,  -0.15888,  -0.41223
   0.07205,  -0.15409,  -0.40963
   0.06806,  -0.14927,  -0.40697
   0.06407,  -0.14441,  -0.40425
   0.06008,  -0.13953,  -0.40148
   0.05609,  -0.13463,  -0.39865
   0.05211,  -0.12969,  -0.39576
   0.04813,  -0.12473,  -0.39282
   0.04416,  -0.11974,  -0.38982
   0.04020,  -0.11473,  -0.38677
   0.03624,  -0.10969,  -0.38365
   0.03229,  -0.10463,  -0.38049
   0.02834,  -0.09954,  -0.37726
   0.02441,  -0.09443,  -0.37399
   0.02048,  -0.08930,  -0.37065
   0.01656,  -0.08414,  -0.36726
   0.01266,  -0.07897,  -0.36382
   0.00876,  -0.07377,  -0.36032
   0.00488,  -0.06856,  -0.35677
   0.00101,  -0.06332,  -0.35317
  -0.00284,  -0.05806,  -0.34951
  -0.00668,  -0.05279,  -0.34579
  -0.01051,  -0.04750,  -0.34203
  -0.01432,  -0.04219,  -0.33821
  -0.01812,  -0.03687,  -0.33434
  -0.02189,  -0.03153,  -0.33042
  -0.02565,  -0.02617,  -0.32645
  -0.02939,  -0.02080,  -0.32243
  -0.03312,  -0.01542,  -0.31835
  -0.03682,  -0.01002,  -0.31423
  -0.04050,  -0.00461,  -0.31006
  -0.04416,   0.00081,  -0.30584
  -0.04780,   0.00624,  -0.30157
  -0.05141,   0.01168,  -0.29725
  -0.05501,   0.01714,  -0.29289
  -0.05858,   0.02260,  -0.28848
  -0.06212,   0.02807,  -0.28402
  -0.06564,   0.03355,  -0.27952
  -0.06913,   0.03904,  -0.27498
  -0.07260,   0.04453,  -0.27039
  -0.07603,   0.05003,  -0.26575
  -0.07945,   0.05553,  -0.26108
  -0.08283,   0.06104,  -0.25636
  -0.08618,   0.06656,  -0.25160
  -0.08950,   0.07207,  -0.24680
  -0.09280,   0.07759,  -0.24197
  -0.09606,   0.08311,  -0.23709
  -0.09929,   0.08863,  -0.23217
  -0.10248,   0.09415,  -0.22722
  -0.10565,   0.09967,  -0.22223
  -0.10878,   0.10519,  -0.21721
  -0.11187,   0.11071,  -0.21215
  -0.11493,   0.11623,  -0.20706
  -0.11796,   0.12174,  -0.20193
  -0.12095,   0.12725,  -0.19677
  -0.12390,   0.13275,  -0.19158
  -0.12682,   0.13825,  -0.18637
  -0.12970,   0.14374,  -0.18112
  -0.13254,   0.14923,  -0.17584
  -0.13534,   0.15471,  -0.17054
  -0.13810,   0.16018,  -0.16521
  -0.14082,   0.16564,  -0.15985
  -0.14350,   0.17109,  -0.15447
  -0.14615,   0.17653,  -0.14907
  -0.14875,   0.18195,  -0.14365
  -0.15130,   0.18737,  -0.13820
  -0.15382,   0.19277,  -0.13274
  -0.15629,   0.19816,  -0.12725
  -0.15873,   0.20353,  -0.12175
  -0.16111,   0.20889,  -0.11623
  -0.16346,   0.21424,  -0.11070
  -0.16576,   0.21956,  -0.10515
  -0.16801,   0.22487,  -0.09959
  -0.17022,   0.23016,  -0.09402
  -0.17238,   0.23543,  -0.08843
  -0.17450,   0.24068,  -0.08284
  -0.17657,   0.24591,  -0.07723
  -0.17860,   0.25112,  -0.07162
  -0.18058,   0.25631,  -0.06601
  -0.18251,   0.26147,  -0.06039
  -0.18439,   0.26661,  -0.05476
  -0.18623,   0.27173,  -0.04913
  -0.18802,   0.27682,  -0.04351
  -0.18976,   0.28188,  -0.03788
  -0.19145,   0.28692,  -0.03225
  -0.19310,   0.29192,  -0.02662
  -0.19469,   0.29690,  -0.02100
  -0.19624,   0.30185,  -0.01539
  -0.19774,   0.30677,  -0.00978
  -0.19919,   0.31166,  -0.00417
  -0.20058,   0.31652,   0.00142
  -0.20193,   0.32134,   0.00700
  -0.20323,   0.32613,   0.01258
  -0.20448,   0.33089,   0.01814
  -0.20568,   0.33561,   0.02368
  -0.20683,   0.34030,   0.02921
  -0.20793,   0.34495,   0.03473
  -0.20898,   0.34956,   0.04022
  -0.20998,   0.35413,   0.04570
  -0.21093,   0.35867,   0.05116
  -0.21183,   0.36316,   0.05659
  -0.21268,   0.36762,   0.06201
  -0.21348,   0.37203,   0.06739
  -0.21423,   0.37640,   0.07276
  -0.21493,   0.38073,   0.07809
  -0.21558,   0.38502,   0.08340
  -0.21617,   0.38926,   0.08868
  -0.21672,   0.39346,   0.09393
  -0.21722,   0.39761,   0.09914
  -0.21768,   0.40171,   0.10433
  -0.21808,   0.40577,   0.10948
  -0.21843,   0.40978,   0.11459
  -0.21873,   0.41374,   0.11967
  -0.21899,   0.41765,   0.12470
  -0.21919,   0.42151,   0.12970
  -0.21935,   0.42532,   0.13466
  -0.21946,   0.42907,   0.13958
  -0.21952,   0.43278,   0.14445
  -0.21954,   0.43643,   0.14928
  -0.21951,   0.44003,   0.15406
  -0.21943,   0.44358,   0.15880
  -0.21930,   0.44707,   0.16349
  -0.21913,   0.45050,   0.16813
  -0.21891,   0.45388,   0.17273
  -0.21865,   0.45720,   0.17727
  -0.21834,   0.46046,   0.18175
  -0.21798,   0.46367,   0.18619
  -0.21758,   0.46681,   0.19057
  -0.21714,   0.46990,   0.19489
  -0.21666,   0.47293,   0.19916
  -0.21613,   0.47589,   0.20337
  -0.21555,   0.47880,   0.20752
  -0.21494,   0.48164,   0.21162
  -0.21428,   0.48442,   0.21565
  -0.21358,   0.48714,   0.21962
  -0.21285,   0.48979,   0.22352
  -0.21207,   0.49238,   0.22737
  -0.21125,   0.49491,   0.23115
  -0.21039,   0.49737,   0.23486
  -0.20949,   0.49977,   0.23851
  -0.20856,   0.50210,   0.24209
  -0.20758,   0.50436,   0.24560
  -0.20657,   0.50655,   0.24904
  -0.20552,   0.50868,   0.25242
  -0.20444,   0.51074,   0.25572
  -0.20332,   0.51274,   0.25895
  -0.20217,   0.51466,   0.26211
  -0.20098,   0.51651,   0.26519
  -0.19976,   0.51830,   0.26821
  -0.19850,   0.52002,   0.27114
  -0.19722,   0.52166,   0.27401
  -0.19590,   0.52324,   0.27679
  -0.19455,   0.52474,   0.27950
  -0.19317,   0.52617,   0.28214
  -0.19176,   0.52753,   0.28469
  -0.19032,   0.52882,   0.28717
  -0.18885,   0.53004,   0.28957
  -0.18736,   0.53119,   0.29189
  -0.18584,   0.53226,   0.29412
  -0.18429,   0.53326,   0.29628
  -0.18271,   0.53419,   0.29836
  -0.18112,   0.53504,   0.30036
  -0.17949,   0.53583,   0.30227
  -0.17785,   0.53653,   0.30411
  -0.17618,   0.53717,   0.30586
  -0.17448,   0.53773,   0.30752
  -0.17277,   0.53822,   0.30911
  -0.17104,   0.53863,   0.31061
  -0.16928,   0.53897,   0.31203
  -0.16751,   0.53923,   0.31336
  -0.16572,   0.53943,   0.31461
  -0.16391,   0.53954,   0.31578
  -0.16208,   0.53959,   0.31686
  -0.16024,   0.53955,   0.31785
  -0.15838,   0.53945,   0.31876
  -0.15651,   0.53927,   0.31959
  -0.15462,   0.53902,   0.32033
  -0.15272,   0.53869,   0.32099
  -0.15081,   0.53829,   0.32156
  -0.14888,   0.53782,   0.32204
  -0.14694,   0.53727,   0.32244
  -0.14500,   0.53665,   0.32276
  -0.14304,   0.53595,   0.32299
  -0.14107,   0.53519,   0.32314
  -0.13910,   0.53435,   0.32320
  -0.13712,   0.53343,   0.32318
  -0.13513,   0.53245,   0.32307
  -0.13313,   0.53139,   0.32288
  -0.13113,   0.53026,   0.32260
  -0.12913,   0.52906,   0.32225
  -0.12712,   0.52779,   0.32181
  -0.12511,   0.52644,   0.32128
  -0.12309,   0.52503,   0.32067
  -0.12107,   0.52355,   0.31998
  -0.11905,   0.52199,   0.31921
  -0.11703,   0.52037,   0.31836
  -0.11501,   0.51867,   0.31743
  -0.11299,   0.51691,   0.31641
  -0.11098,   0.51508,   0.31532
  -0.10896,   0.51318,   0.31415
  -0.10695,   0.51122,   0.31289
  -0.10494,   0.50918,   0.31156
  -0.10293,   0.50708,   0.31015
  -0.10093,   0.50492,   0.30867
  -0.09893,   0.50269,   0.30711
  -0.09694,   0.50039,   0.30547
  -0.09496,   0.49803,   0.30375
  -0.09298,   0.49561,   0.30197
  -0.09101,   0.49312,   0.30010
  -0.08905,   0.49057,   0.29817
  -0.08709,   0.48796,   0.29616
  -0.08515,   0.48528,   0.29408
  -0.08321,   0.48255,   0.29193
  -0.08129,   0.47975,   0.28971
  -0.07938,   0.47690,   0.28743
  -0.07747,   0.47398,   0.28507
  -0.07558,   0.47101,   0.28265
  -0.07370,   0.46798,   0.28016
  -0.07184,   0.46490,   0.27760
  -0.06999,   0.46176,   0.27498
  -0.06815,   0.45856,   0.27230
  -0.06632,   0.45531,   0.26955
  -0.06451,   0.45201,   0.26674
  -0.06272,   0.44865,   0.26388
  -0.06094,   0.44524,   0.26095
  -0.05917,   0.44178,   0.25796
  -0.05743,   0.43827,   0.25492
  -0.05570,   0.43471,   0.25182
  -0.05398,   0.43110,   0.24867
  -0.05229,   0.42744,   0.24546
  -0.05061,   0.42373,   0.24220
  -0.04895,   0.41998,   0.23889
  -0.04731,   0.41618,   0.23553
  -0.04568,   0.41234,   0.23212
  -0.04408,   0.40846,   0.22866
  -0.04249,   0.40453,   0.22515
  -0.04093,   0.40056,   0.22160
  -0.03938,   0.39655,   0.21800
  -0.03786,   0.39250,   0.21437
  -0.03635,   0.38841,   0.21068
  -0.03487,   0.38429,   0.20696
  -0.03341,   0.38012,   0.20320
  -0.03197,   0.37592,   0.19940
  -0.03055,   0.37169,   0.19557
  -0.02915,   0.36742,   0.19170
  -0.02777,   0.36312,   0.18780
  -0.02641,   0.35878,   0.18386
  -0.02508,   0.35442,   0.17989
  -0.02377,   0.35002,   0.17589
  -0.02248,   0.34560,   0.17187
  -0.02122,   0.34115,   0.16781
  -0.01997,   0.33667,   0.16373
  -0.01875,   0.33216,   0.15963
  -0.01755,   0.32763,   0.15550
  -0.01638,   0.32307,   0.15135
  -0.01523,   0.31849,   0.14718
  -0.01410,   0.31389,   0.14300
  -0.01299,   0.30927,   0.13879
  -0.01191,   0.30463,   0.13457
  -0.01085,   0.29997,   0.13033
  -0.00981,   0.29529,   0.12608
  -0.00880,   0.29060,   0.12182
  -0.00781,   0.28589,   0.11755
  -0.00684,   0.28117,   0.11327
  -0.00589,   0.27643,   0.10898
  -0.00497,   0.27168,   0.10468
  -0.00407,   0.26691,   0.10038
  -0.00320,   0.26214,   0.09608
  -0.00235,   0.25736,   0.09177
  -0.00151,   0.25257,   0.08747
  -0.00071,   0.24777,   0.08316
   0.00008,   0.24297,   0.07886
   0.00084,   0.23816,   0.07456
   0.00158,   0.23335,   0.07026
   0.00230,   0.22853,   0.06597
   0.00300,   0.22371,   0.06169
   0.00367,   0.21889,   0.05742
   0.00432,   0.21408,   0.05315
   0.00496,   0.20926,   0.04890
   0.00557,   0.20444,   0.04466
   0.00616,   0.19963,   0.04044
   0.00672,   0.19483,   0.03623
   0.00727,   0.19002,   0.03204
   0.00780,   0.18523,   0.02786
   0.00830,   0.18044,   0.02371
   0.00879,   0.17566,   0.01958
   0.00926,   0.17089,   0.01546
   0.00970,   0.16613,   0.01137
   0.01013,   0.16138,   0.00731
   0.01054,   0.15664,   0.00327
   0.01093,   0.15192,  -0.00074
   0.01130,   0.14721,  -0.00473
   0.01165,   0.14252,  -0.00868
   0.01199,   0.13784,  -0.01261
   0.01231,   0.13318,  -0.01650
   0.01261,   0.12854,  -0.02036
   0.01289,   0.12392,  -0.02419
   0.01315,   0.11932,  -0.02798
   0.01340,   0.11474,  -0.03173
   0.01364,   0.11018,  -0.03545
   0.01385,   0.10565,  -0.03913
   0.01406,   0.10114,  -0.04278
   0.01424,   0.09665,  -0.04638
   0.01441,   0.09219,  -0.04994
   0.01457,   0.08776,  -0.05346
   0.01471,   0.08335,  -0.05693
   0.01484,   0.07897,  -0.06036
   0.01496,   0.07462,  -0.06375
   0.01506,   0.07030,  -0.06709
   0.01515,   0.06601,  -0.07039
   0.01523,   0.06176,  -0.07363
   0.01530,   0.05753,  -0.07683
   0.01535,   0.05334,  -0.07998
   0.01539,   0.04919,  -0.08308
   0.01542,   0.04507,  -0.08613
   0.01545,   0.04098,  -0.08913
   0.01546,   0.03693,  -0.09207
   0.01546,   0.03292,  -0.09496
   0.01545,   0.02894,  -0.09780
   0.01543,   0.02501,  -0.10059
   0.01541,   0.02111,  -0.10332
   0.01538,   0.01725,  -0.10599
   0.01533,   0.01344,  -0.10861
   0.01529,   0.00967,  -0.11117
   0.01523,   0.00593,  -0.11368
   0.01517,   0.00224,  -0.11613
   0.01510,  -0.00140,  -0.11851
   0.01502,  -0.00501,  -0.12084
   0.01494,  -0.00856,  -0.12312
   0.01486,  -0.01208,  -0.12533
   0.01477,  -0.01554,  -0.12748
   0.01467,  -0.01897,  -0.12957
   0.01457,  -0.02234,  -0.13161
